Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
927,0.00545415391248228,-0.013089969389957472,0.006544984694978736,-0.09,0.02,9.78,18.5,7.5625,-44.5625,1744474935.442346
928,-0.006544984694978736,0.004363323129985824,0.028361600344907856,-0.08,-0.06,9.8,18.5,7.5625,-44.5625,1744474935.4624665
929,-0.001090830782496456,-0.001090830782496456,-0.009817477042468103,-0.01,-0.21,9.81,18.5,7.1875,-45.0,1744474935.4825869
930,0.002181661564992912,0.013089969389957472,-0.07526732399225546,-0.06,-0.14,9.82,18.5,7.1875,-45.0,1744474935.502459
931,-0.00545415391248228,0.004363323129985824,-0.08072147790473774,0.0,-0.02,9.82,18.875,7.5625,-45.375,1744474935.5239818
932,0.004363323129985824,0.011999138607461015,-0.05345070834232634,-0.19,-0.04,9.8,18.875,7.5625,-45.375,1744474935.5425937
933,0.002181661564992912,0.008726646259971648,-0.06654067773228381,0.12,-0.03,9.82,18.875,7.5625,-45.375,1744474935.5627246
934,0.002181661564992912,-0.019634954084936207,-0.04363323129985824,0.01,-0.15,9.82,19.1875,7.1875,-45.375,1744474935.583077
935,-0.003272492347489368,-0.019634954084936207,-0.08072147790473774,-0.04,0.11,9.84,19.1875,7.1875,-45.375,1744474935.6026125
936,-0.009817477042468103,-0.017453292519943295,-0.044724062082354694,-0.08,0.12,9.84,19.1875,6.5,-45.375,1744474935.623016
937,-0.003272492347489368,-0.028361600344907856,0.028361600344907856,-0.05,0.11,9.83,19.1875,6.5,-45.375,1744474935.6455457
938,0.002181661564992912,-0.018544123302439753,-0.007635815477475192,-0.02,0.02,9.82,19.1875,6.5,-45.375,1744474935.6628249
939,0.001090830782496456,-0.015271630954950384,0.06544984694978735,-0.18,-0.26,9.81,20.0,7.1875,-45.0,1744474935.6837742
940,-0.003272492347489368,-0.003272492347489368,0.013089969389957472,-0.07,0.12,9.83,20.0,7.1875,-45.0,1744474935.709175
941,-0.002181661564992912,-0.013089969389957472,-0.008726646259971648,0.05,0.04,9.790000000000001,20.0,6.5,-45.0,1744474935.7270596
942,-0.00545415391248228,-0.014180800172453928,-0.01090830782496456,0.1,0.07,9.8,20.0,6.5,-45.0,1744474935.7478638
943,-0.003272492347489368,-0.009817477042468103,-0.1341721862470641,-0.12,-0.04,9.84,20.0,6.5,-45.0,1744474935.76658
944,-0.003272492347489368,-0.008726646259971648,-0.10144726277217041,-0.22,0.08,9.82,19.5625,5.75,-46.1875,1744474935.787857
945,0.0,-0.011999138607461015,-0.013089969389957472,-0.33,-0.02,9.8,19.5625,5.75,-46.1875,1744474935.8088994
946,0.0,-0.009817477042468103,0.04690572364734761,-0.2,-0.08,9.84,19.1875,5.375,-45.375,1744474935.8274221
947,0.00545415391248228,-0.003272492347489368,0.028361600344907856,-0.01,-0.02,9.77,19.1875,5.375,-45.375,1744474935.8486912
948,-0.001090830782496456,0.002181661564992912,-0.004363323129985824,-0.03,-0.02,9.81,19.1875,5.375,-45.375,1744474935.8658643
949,-0.003272492347489368,-0.00545415391248228,-0.05235987755982989,0.07,-0.03,9.81,20.0,5.75,-45.0,1744474935.8886914
950,-0.001090830782496456,0.002181661564992912,-0.33597588100890846,0.31,0.27,9.84,20.0,5.75,-45.0,1744474935.909618
951,0.001090830782496456,0.006544984694978736,-0.12762720155208535,-0.22,0.08,9.84,20.25,6.0625,-45.375,1744474935.9265532
952,-0.003272492347489368,0.009817477042468103,-0.04908738521234052,-0.12,0.04,9.8,20.25,6.0625,-45.375,1744474935.95051
953,-0.002181661564992912,0.006544984694978736,0.018544123302439753,-0.02,0.06,9.84,20.25,6.0625,-45.375,1744474935.9663098
954,-0.003272492347489368,-0.007635815477475192,0.028361600344907856,0.09,-0.01,9.8,20.6875,5.75,-45.75,1744474935.9912462
955,0.0,-0.016362461737446838,0.06763150851478027,0.08,0.0,9.8,20.6875,5.75,-45.75,1744474936.0150366
956,-0.001090830782496456,0.0,0.03381575425739013,-0.05,-0.01,9.82,20.25,5.375,-45.75,1744474936.028608
957,0.0,0.004363323129985824,0.0545415391248228,-0.2,-0.03,9.81,20.25,5.375,-45.75,1744474936.0506606
958,-0.001090830782496456,0.020725784867432664,-0.06872233929727672,-0.1,0.01,9.81,20.25,5.375,-45.75,1744474936.0684547
959,-0.002181661564992912,-0.003272492347489368,-0.0818123086872342,-0.1,0.02,9.81,19.1875,6.0625,-46.5625,1744474936.0906177
960,-0.002181661564992912,-0.007635815477475192,-0.04254240051736178,-0.04,0.06,9.81,19.1875,6.0625,-46.5625,1744474936.1113563
961,0.0,-0.008726646259971648,0.06981317007977318,0.02,0.05,9.790000000000001,20.25,5.375,-45.75,1744474936.1294343
962,-0.002181661564992912,0.004363323129985824,0.018544123302439753,0.0,0.04,9.82,20.25,5.375,-45.75,1744474936.1520314
963,0.0,-0.002181661564992912,-0.03599741582238305,-0.1,-0.04,9.83,19.5625,5.75,-45.75,1744474936.1737008
964,0.002181661564992912,-0.004363323129985824,-0.04254240051736178,-0.06,0.0,9.790000000000001,19.5625,5.75,-45.75,1744474936.1919296
965,0.004363323129985824,-0.002181661564992912,-0.003272492347489368,0.0,0.02,9.81,19.5625,5.75,-45.75,1744474936.2125204
966,0.007635815477475192,-0.003272492347489368,-0.003272492347489368,-0.01,0.0,9.83,20.25,5.75,-45.75,1744474936.234346
967,0.00545415391248228,-0.007635815477475192,0.004363323129985824,0.0,0.01,9.81,20.25,5.75,-45.75,1744474936.2521377
968,0.004363323129985824,-0.011999138607461015,0.003272492347489368,0.0,0.0,9.83,20.25,6.0625,-45.375,1744474936.2743661
969,0.004363323129985824,-0.014180800172453928,0.0,0.01,0.0,9.8,20.25,6.0625,-45.375,1744474936.2952607
970,0.002181661564992912,-0.01090830782496456,-0.02181661564992912,-0.01,0.0,9.8,20.25,6.0625,-45.375,1744474936.3126223
971,0.0,-0.002181661564992912,-0.04581489286485115,-0.18,0.0,9.81,20.25,5.375,-46.1875,1744474936.3327293
972,0.0,0.008726646259971648,0.032724923474893676,-0.36,0.0,9.83,20.25,5.375,-46.1875,1744474936.3585496
973,0.001090830782496456,0.016362461737446838,0.02181661564992912,-0.16,-0.05,9.81,20.6875,6.0625,-46.1875,1744474936.3751552
974,0.001090830782496456,0.013089969389957472,-0.0272707695624114,-0.01,0.05,9.81,20.6875,6.0625,-46.1875,1744474936.3937225
975,0.003272492347489368,-0.00545415391248228,0.031634092692397225,-0.19,0.05,9.81,20.6875,6.0625,-46.1875,1744474936.4137886
976,0.001090830782496456,-0.007635815477475192,0.04363323129985824,-0.3,0.01,9.81,20.6875,5.75,-45.75,1744474936.4337838
977,0.0,0.008726646259971648,-0.06872233929727672,-0.14,0.02,9.8,20.6875,5.75,-45.75,1744474936.454775
978,0.003272492347489368,0.002181661564992912,-0.05126904677733343,0.09,0.09,9.82,20.25,5.375,-45.375,1744474936.4738421
979,0.0,-0.009817477042468103,0.032724923474893676,-0.13,0.02,9.81,20.25,5.375,-45.375,1744474936.495573
980,0.00545415391248228,0.0,0.008726646259971648,-0.28,-0.15,9.85,20.25,5.375,-45.375,1744474936.5157292
981,0.004363323129985824,0.015271630954950384,-0.06435901616729091,-0.13,0.04,9.83,19.5625,6.0625,-46.1875,1744474936.5355113
982,0.003272492347489368,0.002181661564992912,-0.011999138607461015,-0.05,-0.15,9.790000000000001,19.5625,6.0625,-46.1875,1744474936.5569296
983,0.008726646259971648,-0.004363323129985824,-0.018544123302439753,0.17,0.0,9.82,19.5625,6.0625,-44.5625,1744474936.5787375
984,0.01090830782496456,-0.00545415391248228,0.002181661564992912,-0.02,0.23,9.790000000000001,19.5625,6.0625,-44.5625,1744474936.596401
985,0.003272492347489368,0.014180800172453928,0.09926560120717749,-0.2,-0.01,9.81,19.5625,6.0625,-44.5625,1744474936.6162572
986,0.007635815477475192,0.025089107997418487,0.10144726277217041,-0.03,-0.1,9.790000000000001,18.875,6.75,-46.1875,1744474936.639532
987,0.006544984694978736,0.018544123302439753,0.07090400086226964,-0.11,-0.07,9.82,18.875,6.75,-46.1875,1744474936.6599905
988,0.015271630954950384,-0.004363323129985824,0.13744467859455345,0.11,-0.11,9.82,18.875,7.1875,-44.1875,1744474936.6787694
989,0.004363323129985824,0.0,0.06544984694978735,-0.3,0.0,9.81,18.875,7.1875,-44.1875,1744474936.7008662
990,0.003272492347489368,0.003272492347489368,0.038179077387375956,0.01,-0.12,9.82,19.5625,6.75,-45.0,1744474936.7187345
991,0.004363323129985824,-0.001090830782496456,0.00545415391248228,-0.07,-0.06,9.8,19.5625,6.75,-45.0,1744474936.7401466
992,0.006544984694978736,-0.022907446432425576,0.07090400086226964,0.21,0.22,9.78,19.5625,6.75,-45.0,1744474936.7602222
993,0.007635815477475192,-0.019634954084936207,0.10035643198967395,0.24,0.09,9.790000000000001,18.875,6.75,-45.375,1744474936.7785232
994,0.004363323129985824,0.009817477042468103,0.061086523819801536,0.14,-0.13,9.790000000000001,18.875,6.75,-45.375,1744474936.800599
995,0.003272492347489368,0.002181661564992912,0.05126904677733343,-0.12,-0.05,9.83,18.5,7.5625,-43.875,1744474936.821339
996,-0.002181661564992912,0.006544984694978736,0.030543261909900768,-0.27,-0.01,9.790000000000001,18.5,7.5625,-43.875,1744474936.8435884
997,-0.006544984694978736,-0.02399827721492203,0.06763150851478027,-0.08,-0.01,9.78,18.5,7.5625,-43.875,1744474936.8612983
998,-0.017453292519943295,-0.01090830782496456,0.00545415391248228,-0.2,-0.04,9.8,17.75,7.5625,-43.875,1744474936.8825033
999,-0.016362461737446838,-0.025089107997418487,0.008726646259971648,0.13,0.21,9.82,17.75,7.5625,-43.875,1744474936.9018383
1000,-0.013089969389957472,-0.022907446432425576,0.0545415391248228,-0.32,0.2,9.82,18.1875,8.25,-45.75,1744474936.9217122
1001,-0.003272492347489368,-0.003272492347489368,0.03599741582238305,-0.26,0.09,9.81,18.1875,8.25,-45.75,1744474936.9469554
1002,-0.009817477042468103,-0.025089107997418487,0.05999569303730508,-0.05,0.13,9.82,18.1875,8.25,-45.75,1744474936.961808
1003,-0.01090830782496456,0.001090830782496456,0.05890486225480862,0.17,0.11,9.78,17.75,8.0,-44.5625,1744474936.982993
1004,-0.008726646259971648,0.002181661564992912,0.07308566242726255,0.1,-0.01,9.84,17.75,8.0,-44.5625,1744474937.0087602
1005,0.003272492347489368,-0.00545415391248228,0.06217735460229799,0.62,-0.11,9.790000000000001,17.375,8.5625,-46.1875,1744474937.0229626
1006,-0.003272492347489368,-0.003272492347489368,0.06981317007977318,0.23,-0.1,9.78,17.375,8.5625,-46.1875,1744474937.0467443
1007,0.0,-0.002181661564992912,0.06217735460229799,0.05,-0.15,9.8,17.375,8.5625,-46.1875,1744474937.0636349
1008,-0.003272492347489368,0.007635815477475192,0.025089107997418487,0.15,0.0,9.83,17.0625,9.0,-46.5625,1744474937.0854242
1009,0.001090830782496456,-0.003272492347489368,0.04254240051736178,0.29,0.02,9.790000000000001,17.0625,9.0,-46.5625,1744474937.1081126
1010,-0.00545415391248228,-0.001090830782496456,0.04036073895236887,0.39,0.08,9.790000000000001,17.0625,9.0,-47.0,1744474937.1239514
1011,-0.003272492347489368,0.004363323129985824,0.006544984694978736,0.2,0.06,9.78,17.0625,9.0,-47.0,1744474937.1469748
1012,-0.001090830782496456,0.004363323129985824,0.013089969389957472,0.07,0.13,9.81,17.0625,9.0,-47.0,1744474937.1639326
1013,-0.002181661564992912,0.00545415391248228,0.003272492347489368,-0.29,0.02,9.82,16.25,9.0,-47.75,1744474937.1881154
1014,-0.004363323129985824,0.006544984694978736,-0.004363323129985824,0.0,0.13,9.81,16.25,9.0,-47.75,1744474937.208069
1015,0.004363323129985824,-0.007635815477475192,0.002181661564992912,-0.14,0.09,9.83,16.0,10.0625,-48.1875,1744474937.2275975
1016,0.001090830782496456,-0.008726646259971648,0.039269908169872414,-0.02,-0.03,9.81,16.0,10.0625,-48.1875,1744474937.2481647
1017,0.009817477042468103,-0.006544984694978736,0.055632369907319255,0.12,0.0,9.790000000000001,16.0,10.0625,-48.1875,1744474937.2646785
1018,-0.002181661564992912,0.009817477042468103,0.02181661564992912,0.13,0.0,9.8,16.25,10.0625,-49.375,1744474937.2876794
1019,0.006544984694978736,0.002181661564992912,-0.011999138607461015,0.06,0.02,9.81,16.25,10.0625,-49.375,1744474937.3107984
1020,0.01090830782496456,-0.014180800172453928,0.008726646259971648,0.0,0.0,9.790000000000001,16.25,10.0625,-48.875,1744474937.3280022
1021,0.008726646259971648,-0.016362461737446838,0.0,-0.09,0.09,9.790000000000001,16.25,10.0625,-48.875,1744474937.3519146
1022,0.001090830782496456,0.00545415391248228,0.01090830782496456,0.07,0.02,9.81,16.0,10.0625,-51.25,1744474937.3799496
1023,0.002181661564992912,0.008726646259971648,-0.015271630954950384,-0.02,0.06,9.790000000000001,16.0,10.0625,-51.25,1744474937.3906188
1024,0.003272492347489368,0.004363323129985824,-0.003272492347489368,-0.06,0.0,9.83,16.0,10.0625,-51.25,1744474937.4157197
1025,0.006544984694978736,0.009817477042468103,0.004363323129985824,0.0,0.07,9.81,16.25,10.5,-49.6875,1744474937.4361222
1026,-0.001090830782496456,0.007635815477475192,0.018544123302439753,-0.02,0.02,9.78,16.25,10.5,-49.6875,1744474937.457038
1027,-0.003272492347489368,0.015271630954950384,0.0272707695624114,-0.01,0.02,9.81,16.0,10.75,-51.6875,1744474937.474168
1028,-0.004363323129985824,0.014180800172453928,0.003272492347489368,0.07,0.06,9.8,16.0,10.75,-51.6875,1744474937.495863
1029,-0.002181661564992912,0.009817477042468103,0.014180800172453928,0.0,0.02,9.83,16.0,10.75,-51.6875,1744474937.5133955
1030,-0.003272492347489368,0.011999138607461015,-0.001090830782496456,0.1,0.0,9.81,15.5625,10.5,-51.6875,1744474937.5391555
1031,-0.003272492347489368,0.014180800172453928,-0.019634954084936207,0.05,0.02,9.77,15.5625,10.5,-51.6875,1744474937.5568044
1032,-0.001090830782496456,0.008726646259971648,0.031634092692397225,0.05,0.01,9.84,15.5625,10.5,-52.875,1744474937.5752068
1033,0.002181661564992912,0.014180800172453928,0.04036073895236887,0.1,0.03,9.790000000000001,15.5625,10.5,-52.875,1744474937.5980759
1034,0.004363323129985824,0.004363323129985824,0.028361600344907856,0.31,-0.01,9.81,15.5625,10.5,-52.875,1744474937.614937
1035,0.002181661564992912,-0.001090830782496456,0.03490658503988659,0.16,0.03,9.78,15.25,11.1875,-53.6875,1744474937.6381462
1036,-0.001090830782496456,0.0,0.0272707695624114,0.1,0.03,9.790000000000001,15.25,11.1875,-53.6875,1744474937.658534
1037,0.003272492347489368,-0.006544984694978736,0.031634092692397225,0.11,0.02,9.790000000000001,16.25,10.75,-53.6875,1744474937.6762233
1038,0.0,-0.001090830782496456,-0.018544123302439753,0.05,0.03,9.790000000000001,16.25,10.75,-53.6875,1744474937.698392
1039,-0.001090830782496456,0.001090830782496456,-0.019634954084936207,-0.01,0.01,9.83,16.0,11.1875,-54.375,1744474937.7198517
1040,-0.001090830782496456,0.003272492347489368,-0.004363323129985824,-0.02,0.01,9.790000000000001,16.0,11.1875,-54.375,1744474937.7401974
1041,0.001090830782496456,0.00545415391248228,-0.001090830782496456,-0.05,0.01,9.81,16.0,11.1875,-54.375,1744474937.7588127
1042,0.0,0.003272492347489368,0.0,-0.02,0.0,9.790000000000001,15.25,11.1875,-53.6875,1744474937.7787082
1043,-0.002181661564992912,-0.001090830782496456,0.002181661564992912,-0.02,0.02,9.81,15.25,11.1875,-53.6875,1744474937.7984762
1044,0.0,-0.00545415391248228,0.003272492347489368,-0.02,0.02,9.81,16.0,10.75,-53.25,1744474937.8193598
1045,0.001090830782496456,-0.001090830782496456,0.0,-0.02,0.02,9.82,16.0,10.75,-53.25,1744474937.8390043
1046,-0.002181661564992912,0.0,-0.004363323129985824,0.01,0.01,9.82,16.0,10.75,-53.25,1744474937.859194
1047,0.001090830782496456,-0.001090830782496456,-0.044724062082354694,-0.02,0.01,9.83,15.25,11.1875,-54.0,1744474937.881631
1048,-0.001090830782496456,-0.001090830782496456,-0.037088246604879506,-0.02,0.02,9.8,15.25,11.1875,-54.0,1744474937.8989115
1049,0.0,-0.003272492347489368,-0.015271630954950384,-0.01,0.01,9.82,15.5625,10.75,-54.0,1744474937.9195478
1050,0.001090830782496456,-0.002181661564992912,-0.031634092692397225,-0.01,0.01,9.81,15.5625,10.75,-54.0,1744474937.9410653
1051,-0.002181661564992912,-0.001090830782496456,-0.022907446432425576,0.01,0.02,9.8,15.5625,10.75,-54.0,1744474937.959562
1052,0.001090830782496456,0.001090830782496456,-0.006544984694978736,0.1,0.07,9.81,15.5625,11.5625,-54.375,1744474937.9794588
1053,0.001090830782496456,-0.001090830782496456,0.007635815477475192,0.11,0.01,9.82,15.5625,11.5625,-54.375,1744474938.0058975
1054,0.001090830782496456,-0.001090830782496456,0.013089969389957472,0.01,0.0,9.82,16.0,11.5625,-55.1875,1744474938.0192368
1055,0.002181661564992912,-0.008726646259971648,0.011999138607461015,0.1,0.02,9.78,16.0,11.5625,-55.1875,1744474938.0410826
1056,0.0,-0.004363323129985824,0.044724062082354694,0.17,0.0,9.790000000000001,16.0,11.5625,-55.1875,1744474938.0610235
1057,-0.001090830782496456,-0.003272492347489368,0.061086523819801536,0.32,0.1,9.790000000000001,15.5625,11.1875,-54.0,1744474938.079295
1058,-0.002181661564992912,-0.006544984694978736,0.04254240051736178,0.42,0.04,9.81,15.5625,11.1875,-54.0,1744474938.1012166
1059,0.003272492347489368,-0.008726646259971648,0.032724923474893676,0.23,0.08,9.78,16.25,11.1875,-54.0,1744474938.1203513
1060,0.002181661564992912,-0.018544123302439753,0.02945243112740431,0.41000000000000003,-0.12,9.8,16.25,11.1875,-54.0,1744474938.139851
1061,0.001090830782496456,-0.016362461737446838,0.0,0.43,-0.07,9.77,16.25,11.1875,-54.0,1744474938.1597931
1062,0.002181661564992912,-0.007635815477475192,-0.031634092692397225,0.44,-0.25,9.82,16.0,11.5625,-52.875,1744474938.1839068
1063,-0.008726646259971648,-0.013089969389957472,-0.039269908169872414,0.31,-0.04,9.81,16.0,11.5625,-52.875,1744474938.2013566
1064,-0.009817477042468103,-0.015271630954950384,-0.05890486225480862,0.28,-0.04,9.790000000000001,15.25,10.75,-51.6875,1744474938.2236602
1065,-0.018544123302439753,-0.006544984694978736,-0.05999569303730508,-0.01,0.0,9.77,15.25,10.75,-51.6875,1744474938.242398
1066,-0.008726646259971648,-0.002181661564992912,0.003272492347489368,0.01,0.03,9.8,15.25,10.75,-51.6875,1744474938.2611384
1067,-0.004363323129985824,0.011999138607461015,-0.06763150851478027,0.19,0.13,9.82,17.0625,9.375,-49.6875,1744474938.283744
1068,0.003272492347489368,-0.001090830782496456,-0.05235987755982989,-0.11,0.02,9.83,17.0625,9.375,-49.6875,1744474938.3041275
1069,0.007635815477475192,-0.022907446432425576,-0.002181661564992912,0.04,0.04,9.8,17.0625,9.75,-48.1875,1744474938.3217065
1070,0.006544984694978736,-0.025089107997418487,0.0,-0.07,0.04,9.8,17.0625,9.75,-48.1875,1744474938.345617
1071,0.00545415391248228,-0.006544984694978736,-0.03599741582238305,0.03,-0.06,9.81,17.0625,9.75,-48.1875,1744474938.3622448
1072,0.00545415391248228,-0.013089969389957472,-0.03599741582238305,-0.09,-0.01,9.81,17.0625,9.375,-49.375,1744474938.385387
1073,0.003272492347489368,-0.009817477042468103,-0.050178215994836975,-0.14,-0.01,9.8,17.0625,9.375,-49.375,1744474938.4065738
1074,0.002181661564992912,0.003272492347489368,-0.06217735460229799,0.08,-0.08,9.8,17.0625,8.5625,-46.1875,1744474938.4229043
1075,0.011999138607461015,-0.011999138607461015,-0.037088246604879506,0.24,-0.23,9.81,17.0625,8.5625,-46.1875,1744474938.4491928
1076,0.011999138607461015,0.00545415391248228,-0.0916297857297023,0.16,-0.08,9.82,17.0625,8.5625,-46.1875,1744474938.4661918
1077,0.01090830782496456,0.02945243112740431,-0.0916297857297023,-0.07,-0.03,9.8,17.0625,8.5625,-46.1875,1744474938.4879954
1078,0.007635815477475192,0.003272492347489368,-0.028361600344907856,0.08,-0.12,9.81,17.0625,8.5625,-46.1875,1744474938.5076962
1079,0.009817477042468103,0.015271630954950384,-0.12762720155208535,0.29,-0.04,9.8,17.75,8.25,-47.0,1744474938.530142
1080,0.011999138607461015,0.011999138607461015,-0.07853981633974483,-0.16,0.09,9.83,17.75,8.25,-47.0,1744474938.5477316
1081,0.0,-0.001090830782496456,-0.10362892433716332,-0.16,0.0,9.81,17.375,8.5625,-45.0,1744474938.5663416
1082,0.001090830782496456,0.003272492347489368,-0.09490227807719166,-0.32,0.19,9.790000000000001,17.375,8.5625,-45.0,1744474938.5881834
1083,-0.009817477042468103,0.007635815477475192,-0.06763150851478027,-0.42,0.08,9.82,17.375,8.5625,-45.0,1744474938.6078005
1084,-0.001090830782496456,0.00545415391248228,-0.09817477042468103,0.1,0.12,9.790000000000001,18.1875,7.5625,-43.5,1744474938.6269898
1085,-0.006544984694978736,-0.003272492347489368,-0.07526732399225546,-0.45,0.05,9.82,18.1875,7.5625,-43.5,1744474938.648834
1086,-0.001090830782496456,-0.008726646259971648,-0.0719948316447661,-0.55,0.0,9.84,19.1875,8.0,-43.875,1744474938.6669042
1087,-0.00545415391248228,0.0,-0.11344640137963143,-0.33,0.04,9.81,19.1875,8.0,-43.875,1744474938.6881871
1088,-0.004363323129985824,-0.003272492347489368,-0.08508480103472356,-0.29,0.0,9.8,19.1875,8.0,-43.875,1744474938.7089636
1089,-0.003272492347489368,-0.013089969389957472,-0.032724923474893676,-0.31,-0.02,9.790000000000001,19.1875,8.0,-44.1875,1744474938.7282267
1090,-0.00545415391248228,-0.007635815477475192,0.022907446432425576,-0.01,0.0,9.83,19.1875,8.0,-44.1875,1744474938.7517095
1091,-0.00545415391248228,0.0,0.026179938779914945,-0.36,-0.03,9.83,20.0,6.75,-45.375,1744474938.7695742
1092,-0.006544984694978736,0.0,-0.017453292519943295,-0.19,0.0,9.82,20.0,6.75,-45.375,1744474938.789446
1093,0.0,-0.003272492347489368,-0.04254240051736178,-0.36,0.04,9.81,20.0,6.75,-45.375,1744474938.8100414
1094,-0.003272492347489368,0.002181661564992912,-0.02181661564992912,-0.14,0.0,9.81,20.0,7.5625,-45.0,1744474938.830763
1095,-0.002181661564992912,-0.001090830782496456,0.002181661564992912,-0.15,-0.03,9.790000000000001,20.0,7.5625,-45.0,1744474938.8521898
1096,-0.001090830782496456,-0.006544984694978736,0.015271630954950384,-0.15,0.0,9.84,20.0,7.5625,-43.5,1744474938.8714778
1097,0.003272492347489368,-0.007635815477475192,0.02181661564992912,-0.16,0.0,9.81,20.0,7.5625,-43.5,1744474938.8913944
1098,0.0,0.003272492347489368,-0.006544984694978736,0.0,0.0,9.82,20.0,7.5625,-43.5,1744474938.9113264
1099,-0.002181661564992912,0.002181661564992912,-0.02945243112740431,0.03,0.01,9.81,20.6875,7.5625,-45.875,1744474938.9323325
1100,-0.001090830782496456,-0.001090830782496456,0.003272492347489368,0.03,0.01,9.8,20.6875,7.5625,-45.875,1744474938.9524872
1101,0.0,0.002181661564992912,0.009817477042468103,-0.03,0.0,9.8,20.6875,7.1875,-45.875,1744474938.972928
1102,-0.002181661564992912,0.002181661564992912,-0.015271630954950384,0.03,0.02,9.81,20.6875,7.1875,-45.875,1744474938.992783
1103,-0.001090830782496456,0.006544984694978736,-0.02399827721492203,-0.05,0.01,9.82,20.6875,7.1875,-45.875,1744474939.0111816
1104,-0.002181661564992912,0.003272492347489368,-0.009817477042468103,-0.12,0.0,9.82,20.0,6.75,-45.375,1744474939.033635
1105,0.0,-0.003272492347489368,-0.01090830782496456,-0.07,0.0,9.83,20.0,6.75,-45.375,1744474939.055414
1106,0.0,-0.003272492347489368,0.0,-0.04,0.0,9.83,19.5625,7.5625,-44.1875,1744474939.0741193
1107,0.0,-0.001090830782496456,0.00545415391248228,-0.02,0.02,9.8,19.5625,7.5625,-44.1875,1744474939.0946307
1108,0.003272492347489368,0.002181661564992912,0.007635815477475192,-0.01,0.0,9.8,20.25,7.1875,-44.6875,1744474939.1160705
1109,0.003272492347489368,0.001090830782496456,0.003272492347489368,-0.05,0.0,9.84,20.25,7.1875,-44.6875,1744474939.1349804
1110,0.001090830782496456,-0.001090830782496456,0.0,0.0,0.0,9.8,20.25,7.1875,-44.6875,1744474939.1563895
1111,0.002181661564992912,-0.002181661564992912,0.001090830782496456,0.0,0.02,9.81,20.0,6.75,-46.1875,1744474939.1758187
1112,0.001090830782496456,-0.003272492347489368,0.001090830782496456,-0.01,0.0,9.78,20.0,6.75,-46.1875,1744474939.1949854
1113,0.001090830782496456,-0.001090830782496456,0.0,-0.04,0.0,9.81,20.25,7.1875,-44.1875,1744474939.214512
1114,0.002181661564992912,-0.013089969389957472,0.0,-0.03,0.01,9.8,20.25,7.1875,-44.1875,1744474939.2366004
1115,0.004363323129985824,-0.01090830782496456,0.006544984694978736,-0.5,-0.04,9.82,20.25,7.1875,-44.1875,1744474939.256102
1116,-0.001090830782496456,-0.004363323129985824,-0.015271630954950384,-0.5,0.05,9.83,19.5625,6.75,-44.6875,1744474939.2759304
1117,0.002181661564992912,0.004363323129985824,-0.025089107997418487,-0.48,0.11,9.790000000000001,19.5625,6.75,-44.6875,1744474939.2965918
1118,0.003272492347489368,0.018544123302439753,0.008726646259971648,-0.26,0.17,9.8,19.5625,6.75,-44.6875,1744474939.3143501
1119,0.0,0.05672320068981571,0.00545415391248228,-0.27,-0.07,9.82,19.5625,8.0,-45.375,1744474939.335944
1120,0.003272492347489368,0.038179077387375956,0.0818123086872342,-0.21,-0.16,9.84,19.5625,8.0,-45.375,1744474939.3581977
1121,0.007635815477475192,0.00545415391248228,0.1090830782496456,-0.33,-0.22,9.84,19.5625,8.25,-44.1875,1744474939.3745058
1122,0.006544984694978736,-0.002181661564992912,0.04254240051736178,-0.38,-0.05,9.81,19.5625,8.25,-44.1875,1744474939.3967404
1123,0.008726646259971648,-0.019634954084936207,0.015271630954950384,-0.25,0.2,9.82,20.0,6.75,-45.0,1744474939.4154708
1124,0.002181661564992912,-0.0272707695624114,-0.025089107997418487,-0.09,0.12,9.82,20.0,6.75,-45.0,1744474939.4362543
1125,0.009817477042468103,-0.022907446432425576,-0.08290313946973066,-0.39,-0.02,9.84,20.0,6.75,-45.0,1744474939.4565268
1126,0.014180800172453928,-0.032724923474893676,-0.04145156973486533,0.02,0.07,9.82,19.1875,8.25,-43.875,1744474939.475416
1127,0.008726646259971648,-0.026179938779914945,-0.015271630954950384,0.16,-0.01,9.84,19.1875,8.25,-43.875,1744474939.4962418
1128,0.0,0.0,-0.001090830782496456,-0.01,0.14,9.84,18.875,8.0,-44.1875,1744474939.519493
1129,0.003272492347489368,0.001090830782496456,0.08072147790473774,-0.18,-0.07,9.790000000000001,18.875,8.0,-44.1875,1744474939.5373313
1130,0.0,-0.002181661564992912,0.06326818538479445,0.15,0.06,9.77,18.875,8.0,-44.1875,1744474939.5574179
1131,-0.004363323129985824,-0.00545415391248228,0.04145156973486533,0.16,0.09,9.81,18.875,8.0,-44.1875,1744474939.5776107
1132,-0.004363323129985824,-0.00545415391248228,0.03490658503988659,0.14,0.18,9.790000000000001,18.875,8.0,-44.1875,1744474939.5971806
1133,-0.009817477042468103,-0.011999138607461015,0.10799224746714914,-0.12,-0.01,9.82,18.5,8.0,-45.875,1744474939.6183023
1134,-0.01090830782496456,-0.016362461737446838,0.12544553998709243,0.04,-0.04,9.790000000000001,18.5,8.0,-45.875,1744474939.6396224
