Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
106,0.21925698728178766,0.07853981633974483,-0.01090830782496456,-0.2,-0.11,9.76,68.0625,-32.6875,-71.375,1745374415.593667
107,0.22689280275926285,0.0719948316447661,-0.014180800172453928,-0.12,-0.02,9.9,70.25,-32.25,-72.5,1745374415.6140714
108,0.1461713248545251,0.10144726277217041,-0.0272707695624114,-0.11,0.04,9.92,70.25,-32.25,-72.5,1745374415.6338196
109,0.08726646259971647,0.09708393964218458,-0.02181661564992912,-0.18,-0.02,9.870000000000001,70.25,-32.25,-72.5,1745374415.6539545
110,0.0719948316447661,0.09926560120717749,-0.017453292519943295,-0.24,0.0,9.76,69.1875,-34.0625,-70.5,1745374415.6737316
111,-0.018544123302439753,0.09708393964218458,-0.006544984694978736,-0.26,0.12,10.08,69.1875,-34.0625,-70.5,1745374415.6943457
112,-0.11344640137963143,0.12217304763960307,-0.013089969389957472,-0.21,0.07,9.97,69.5625,-33.75,-68.875,1745374415.7144575
113,-0.18871372537188688,0.13744467859455345,-0.019634954084936207,-0.22,-0.01,9.83,69.5625,-33.75,-68.875,1745374415.7339554
114,-0.2083486794568231,0.17016960206944712,-0.028361600344907856,-0.34,-0.07,9.67,69.5625,-33.75,-68.875,1745374415.7542043
115,-0.17998707911191522,0.14726215563702155,-0.02945243112740431,-0.37,-0.16,9.88,72.0625,-33.0625,-71.6875,1745374415.774042
116,-0.08726646259971647,0.10144726277217041,-0.038179077387375956,-0.34,-0.26,9.91,72.0625,-33.0625,-71.6875,1745374415.7940562
117,0.017453292519943295,-0.05781403147231216,-0.001090830782496456,-0.08,-0.18,9.540000000000001,70.25,-32.6875,-70.0625,1745374415.814469
118,0.0916297857297023,-0.05345070834232634,0.044724062082354694,-0.32,-0.18,9.93,70.25,-32.6875,-70.0625,1745374415.834003
119,0.11671889372712078,-0.004363323129985824,0.05672320068981571,0.0,-0.16,9.66,70.25,-32.6875,-70.0625,1745374415.854208
120,0.08835729338221293,-0.009817477042468103,0.06326818538479445,-0.01,-0.13,9.85,69.5625,-32.25,-68.875,1745374415.8746407
121,0.04799655442984406,-0.009817477042468103,0.0545415391248228,0.1,0.0,9.8,69.5625,-32.25,-68.875,1745374415.8946826
122,0.04799655442984406,-0.04908738521234052,0.05235987755982989,0.73,0.07,9.77,72.0625,-32.6875,-70.875,1745374415.9152043
123,0.037088246604879506,-0.22907446432425577,0.10253809355466686,0.39,0.19,9.61,72.0625,-32.6875,-70.875,1745374415.934571
124,-0.004363323129985824,0.03599741582238305,-0.02399827721492203,0.58,-0.21,9.96,72.0625,-32.6875,-70.875,1745374415.9546337
125,-0.0818123086872342,-0.05345070834232634,-0.032724923474893676,0.22,-0.04,9.700000000000001,69.5625,-34.5,-70.0625,1745374415.9749048
126,-0.032724923474893676,-0.025089107997418487,-0.004363323129985824,-0.02,-0.14,9.83,69.5625,-34.5,-70.0625,1745374415.9961874
127,0.014180800172453928,0.00545415391248228,0.05126904677733343,1.33,-0.15,9.64,69.1875,-33.375,-70.5,1745374416.0151
128,0.06654067773228381,-0.13526301702956053,0.12326387842209953,-0.77,0.48,9.73,69.1875,-33.375,-70.5,1745374416.036003
129,0.10690141668465268,0.038179077387375956,0.08290313946973066,-0.16,0.0,9.59,69.1875,-33.375,-70.5,1745374416.055215
130,0.07090400086226964,-0.014180800172453928,0.04799655442984406,-0.63,-0.05,10.07,69.5625,-33.0625,-71.6875,1745374416.0781772
131,0.050178215994836975,0.07308566242726255,0.0,-0.8300000000000001,-0.34,9.790000000000001,69.5625,-33.0625,-71.6875,1745374416.0980105
132,-0.014180800172453928,0.018544123302439753,-0.02181661564992912,0.18,-0.12,9.61,67.6875,-34.0625,-71.6875,1745374416.1191769
133,0.008726646259971648,0.008726646259971648,-0.1407171709420428,-0.53,-0.1,9.91,67.6875,-34.0625,-71.6875,1745374416.135956
134,0.07853981633974483,-0.0545415391248228,-0.08726646259971647,-0.55,-0.22,9.9,67.6875,-34.0625,-71.6875,1745374416.155632
135,0.11780972450961724,-0.07744898555724837,-0.01090830782496456,-0.61,0.0,9.870000000000001,65.1875,-33.375,-71.375,1745374416.1777852
136,0.12435470920459599,-0.0272707695624114,0.011999138607461015,-0.41000000000000003,-0.03,9.700000000000001,65.1875,-33.375,-71.375,1745374416.1982567
137,0.10144726277217041,-0.017453292519943295,-0.022907446432425576,-0.58,0.22,9.9,67.6875,-33.0625,-72.875,1745374416.216838
138,0.10362892433716332,0.0272707695624114,-0.07417649320975901,-0.1,-0.04,9.89,67.6875,-33.0625,-72.875,1745374416.2372947
139,0.07526732399225546,-0.05235987755982989,-0.061086523819801536,-0.6,0.07,9.870000000000001,67.6875,-33.0625,-72.875,1745374416.2562582
140,0.09926560120717749,0.008726646259971648,-0.004363323129985824,-0.39,0.16,9.57,66.25,-33.375,-72.1875,1745374416.2779171
141,0.09490227807719166,0.05126904677733343,0.06763150851478027,-0.45,0.14,9.8,66.25,-33.375,-72.1875,1745374416.299084
142,0.0719948316447661,0.05345070834232634,0.00545415391248228,0.43,0.42,9.82,64.75,-33.0625,-71.6875,1745374416.3173027
143,0.07417649320975901,-0.12871803233458182,-0.06654067773228381,-1.0,-0.02,10.05,64.75,-33.0625,-71.6875,1745374416.339515
144,0.04690572364734761,0.01090830782496456,-0.020725784867432664,-0.22,0.11,9.94,64.75,-33.0625,-71.6875,1745374416.356808
145,0.017453292519943295,-0.06763150851478027,0.03381575425739013,-0.33,0.17,9.88,65.875,-32.6875,-73.6875,1745374416.3808079
146,-0.004363323129985824,0.007635815477475192,0.008726646259971648,-0.32,0.25,10.0,65.875,-32.6875,-73.6875,1745374416.400498
147,-0.022907446432425576,0.013089969389957472,-0.032724923474893676,-0.3,0.06,9.65,63.6875,-34.0625,-72.5,1745374416.4172676
148,0.050178215994836975,-0.0545415391248228,0.030543261909900768,-0.18,0.06,9.91,63.6875,-34.0625,-72.5,1745374416.4398868
149,0.11562806294462433,-0.04363323129985824,0.06217735460229799,-0.47000000000000003,0.16,9.96,63.6875,-34.0625,-72.5,1745374416.4570749
150,0.05890486225480862,0.015271630954950384,0.02945243112740431,0.53,0.25,9.75,61.875,-33.75,-72.5,1745374416.4808266
151,-0.02181661564992912,-0.05235987755982989,-0.02945243112740431,-0.71,0.3,10.200000000000001,61.875,-33.75,-72.5,1745374416.5008426
152,-0.044724062082354694,0.044724062082354694,-0.0818123086872342,-0.44,0.21,9.700000000000001,65.1875,-33.0625,-73.6875,1745374416.5173779
153,-0.037088246604879506,0.05781403147231216,-0.09053895494720585,0.15,-0.13,10.17,65.1875,-33.0625,-73.6875,1745374416.5404472
154,0.007635815477475192,-0.0818123086872342,-0.025089107997418487,-0.71,0.08,10.16,65.1875,-33.0625,-73.6875,1745374416.5574946
155,0.04254240051736178,-0.07635815477475191,0.08290313946973066,-0.48,0.4,9.56,63.0,-33.375,-73.6875,1745374416.5810473
156,0.03490658503988659,0.12871803233458182,-0.020725784867432664,0.33,0.36,9.75,63.0,-33.375,-73.6875,1745374416.6007762
157,-0.04799655442984406,0.0272707695624114,-0.09490227807719166,0.76,0.49,9.700000000000001,60.5,-33.0625,-72.875,1745374416.6178672
158,-0.09708393964218458,0.11235557059713497,-0.19744037163185854,-0.5,0.08,10.42,60.5,-33.0625,-72.875,1745374416.6405602
159,-0.09817477042468103,0.11344640137963143,-0.09708393964218458,0.19,0.29,9.33,60.5,-33.0625,-72.875,1745374416.6578872
160,-0.038179077387375956,0.1189005552921137,-0.07526732399225546,0.98,0.66,9.72,62.375,-31.5625,-73.25,1745374416.6810768
161,-0.0272707695624114,-0.016362461737446838,-0.12980886311707826,-0.81,0.24,9.75,62.375,-31.5625,-73.25,1745374416.7013063
162,-0.04581489286485115,0.07744898555724837,-0.1559888018969932,0.06,-0.11,9.92,61.6875,-32.6875,-72.875,1745374416.7190313
163,-0.015271630954950384,0.08617563181722002,-0.07744898555724837,-0.47000000000000003,-0.17,9.98,61.6875,-32.6875,-72.875,1745374416.7409937
164,0.028361600344907856,0.02945243112740431,0.038179077387375956,-0.1,0.12,9.55,61.6875,-32.6875,-72.875,1745374416.7588618
165,0.0545415391248228,0.07744898555724837,0.07090400086226964,0.41000000000000003,0.37,9.75,58.375,-30.875,-72.875,1745374416.7819304
166,0.04799655442984406,0.12217304763960307,0.05890486225480862,-1.19,0.24,10.1,58.375,-30.875,-72.875,1745374416.8011475
167,-0.00545415391248228,0.08290313946973066,-0.05126904677733343,0.32,0.27,10.24,61.25,-31.5625,-73.25,1745374416.8197827
168,-0.004363323129985824,0.031634092692397225,-0.037088246604879506,0.16,0.13,9.9,61.25,-31.5625,-73.25,1745374416.8463345
169,-0.008726646259971648,0.028361600344907856,-0.002181661564992912,0.62,0.32,9.5,58.6875,-32.6875,-73.25,1745374416.8614779
170,0.02181661564992912,-0.0916297857297023,-0.04145156973486533,-0.67,0.46,10.07,58.6875,-32.6875,-73.25,1745374416.8828895
171,-0.03381575425739013,0.018544123302439753,-0.09381144729469522,-1.7,0.0,10.42,58.6875,-32.6875,-73.25,1745374416.902979
172,-0.08835729338221293,0.016362461737446838,-0.05999569303730508,-0.63,-0.09,9.36,57.6875,-32.0,-72.0625,1745374416.9225674
173,-0.11999138607461016,0.044724062082354694,-0.06981317007977318,-0.16,-0.05,9.81,57.6875,-32.0,-72.0625,1745374416.942461
174,-0.09599310885968812,0.10144726277217041,-0.04690572364734761,-1.34,0.22,10.09,59.0625,-30.5,-72.375,1745374416.962303
175,-0.015271630954950384,-0.007635815477475192,0.031634092692397225,-0.7000000000000001,0.15,9.700000000000001,59.0625,-30.5,-72.375,1745374416.9840288
176,0.006544984694978736,-0.07635815477475191,0.04690572364734761,-0.59,0.3,9.98,59.0625,-30.5,-72.375,1745374417.003055
177,0.061086523819801536,-0.022907446432425576,0.09053895494720585,-1.12,-0.45,9.57,56.875,-29.75,-70.75,1745374417.0226073
178,0.014180800172453928,0.09926560120717749,0.12217304763960307,0.25,-0.06,9.8,56.875,-29.75,-70.75,1745374417.0425873
179,0.022907446432425576,0.030543261909900768,0.07853981633974483,-0.88,0.01,9.52,55.5,-30.875,-70.375,1745374417.0626173
180,-0.011999138607461015,0.08617563181722002,0.028361600344907856,0.22,-0.05,10.02,55.5,-30.875,-70.375,1745374417.0842426
181,-0.038179077387375956,-0.017453292519943295,-0.002181661564992912,-1.1300000000000001,0.36,9.8,55.5,-30.875,-70.375,1745374417.1029167
182,-0.0272707695624114,0.1439896632895322,0.026179938779914945,0.27,-0.46,8.96,56.875,-30.875,-72.375,1745374417.1232243
183,0.001090830782496456,-0.07853981633974483,0.11344640137963143,-1.62,0.13,9.790000000000001,56.875,-30.875,-72.375,1745374417.1432269
184,-0.013089969389957472,0.1265363707695889,0.05126904677733343,0.72,0.53,9.07,55.0625,-30.5,-70.75,1745374417.1629548
185,0.037088246604879506,-0.05126904677733343,-0.09381144729469522,0.39,0.15,9.65,55.0625,-30.5,-70.75,1745374417.1855104
186,0.08726646259971647,-0.10799224746714914,-0.0719948316447661,-0.48,-0.36,10.34,55.0625,-30.5,-70.75,1745374417.203207
187,0.09599310885968812,0.13853550937704992,-0.004363323129985824,-0.71,-0.07,10.08,53.25,-30.5,-70.375,1745374417.2243776
188,0.10690141668465268,-0.12980886311707826,0.08835729338221293,-0.35000000000000003,0.44,9.870000000000001,53.25,-30.5,-70.375,1745374417.2449198
189,0.09708393964218458,-0.028361600344907856,0.025089107997418487,-2.08,-0.05,10.6,54.75,-30.0625,-70.75,1745374417.2647812
190,0.018544123302439753,-0.07526732399225546,0.015271630954950384,0.1,0.68,8.82,54.75,-30.0625,-70.75,1745374417.2867897
191,-0.039269908169872414,-0.1265363707695889,-0.136353847812057,-0.98,0.06,10.82,54.75,-30.0625,-70.75,1745374417.3042827
192,-0.11235557059713497,-0.003272492347489368,-0.05126904677733343,-0.3,0.39,9.200000000000001,53.0,-31.5625,-70.0,1745374417.324716
193,-0.07635815477475191,-0.08290313946973066,-0.05781403147231216,-1.48,-0.05,10.49,53.0,-31.5625,-70.0,1745374417.345116
194,-0.07526732399225546,-0.04145156973486533,0.04145156973486533,-0.9,0.48,9.14,51.5625,-31.25,-68.375,1745374417.3640375
195,-0.061086523819801536,-0.039269908169872414,0.00545415391248228,-0.62,0.2,9.64,51.5625,-31.25,-68.375,1745374417.3874779
196,-0.06654067773228381,0.031634092692397225,-0.038179077387375956,-0.1,0.05,10.17,51.5625,-31.25,-68.375,1745374417.4042382
197,-0.016362461737446838,-0.019634954084936207,-0.06872233929727672,-0.48,-0.33,10.27,53.375,-30.0625,-69.5625,1745374417.4268954
198,0.006544984694978736,-0.1308996938995747,0.0272707695624114,-0.85,0.06,9.35,53.375,-30.0625,-69.5625,1745374417.447367
199,0.038179077387375956,-0.013089969389957472,0.055632369907319255,-0.47000000000000003,0.09,9.76,52.0,-30.875,-68.0625,1745374417.4644568
