Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
57,0.0,0.0,0.0,0.41000000000000003,9.68,0.2,17.1875,1.5,-10.875,1745522111.561603
58,0.0,-0.001090830782496456,0.0,0.39,9.65,0.2,17.875,0.75,-12.75,1745522111.5831356
59,0.001090830782496456,0.0,0.001090830782496456,0.37,9.65,0.22,17.875,0.75,-12.75,1745522111.6024942
60,0.001090830782496456,0.003272492347489368,-0.002181661564992912,0.41000000000000003,9.67,0.24,16.75,1.0625,-10.875,1745522111.6240125
61,0.0,0.003272492347489368,0.0,0.39,9.64,0.18,16.75,1.0625,-10.875,1745522111.643104
62,0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.39,9.64,0.17,16.75,1.0625,-10.875,1745522111.6620855
63,0.001090830782496456,-0.001090830782496456,0.0,0.4,9.66,0.22,18.25,1.5,-12.5,1745522111.68328
64,-0.002181661564992912,-0.001090830782496456,0.0,0.36,9.6,0.24,18.25,1.5,-12.5,1745522111.7036815
65,0.0,-0.001090830782496456,0.0,0.39,9.63,0.21,16.375,1.5,-10.875,1745522111.7245398
66,0.001090830782496456,0.0,-0.001090830782496456,0.4,9.65,0.2,16.375,1.5,-10.875,1745522111.7441301
67,0.0,0.0,0.001090830782496456,0.38,9.66,0.21,16.375,1.5,-10.875,1745522111.7627342
68,0.001090830782496456,-0.003272492347489368,-0.001090830782496456,0.39,9.64,0.23,18.25,1.5,-13.25,1745522111.7844424
69,0.0,0.0,0.001090830782496456,0.4,9.66,0.18,18.25,1.5,-13.25,1745522111.8046248
70,0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.41000000000000003,9.66,0.22,16.375,2.1875,-11.25,1745522111.8252246
71,0.0,-0.001090830782496456,-0.001090830782496456,0.41000000000000003,9.63,0.19,16.375,2.1875,-11.25,1745522111.8452086
72,-0.002181661564992912,0.001090830782496456,-0.001090830782496456,0.4,9.72,0.18,16.375,2.1875,-11.25,1745522111.8631134
73,-0.001090830782496456,0.001090830782496456,-0.002181661564992912,0.41000000000000003,9.620000000000001,0.21,18.25,1.875,-12.75,1745522111.8854883
74,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.39,9.66,0.2,18.25,1.875,-12.75,1745522111.9059057
75,-0.003272492347489368,0.002181661564992912,-0.001090830782496456,0.37,9.69,0.19,16.0625,1.875,-11.25,1745522111.926145
76,-0.00545415391248228,0.002181661564992912,-0.002181661564992912,0.38,9.620000000000001,0.12,16.0625,1.875,-11.25,1745522111.9463203
77,0.0,0.003272492347489368,-0.001090830782496456,0.38,9.620000000000001,0.24,16.0625,1.875,-11.25,1745522111.9636993
78,0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.37,9.63,0.28,18.25,2.1875,-12.75,1745522111.9862175
79,0.0,0.0,0.001090830782496456,0.38,9.620000000000001,0.22,18.25,2.1875,-12.75,1745522112.0067253
80,0.002181661564992912,0.001090830782496456,0.002181661564992912,0.36,9.63,0.22,15.6875,2.1875,-10.875,1745522112.0268862
81,0.003272492347489368,0.0,0.001090830782496456,0.4,9.66,0.17,15.6875,2.1875,-10.875,1745522112.046956
82,0.002181661564992912,-0.002181661564992912,-0.001090830782496456,0.38,9.65,0.22,15.6875,2.1875,-10.875,1745522112.064776
83,0.002181661564992912,0.001090830782496456,0.001090830782496456,0.37,9.61,0.24,18.25,1.875,-12.0,1745522112.0869083
84,0.003272492347489368,0.0,0.002181661564992912,0.41000000000000003,9.67,0.23,18.25,1.875,-12.0,1745522112.1071606
85,0.0,-0.003272492347489368,0.002181661564992912,0.41000000000000003,9.66,0.21,16.0625,1.875,-11.25,1745522112.1270797
86,-0.001090830782496456,0.0,-0.001090830782496456,0.4,9.66,0.19,16.0625,1.875,-11.25,1745522112.1472764
87,0.001090830782496456,-0.002181661564992912,0.001090830782496456,0.37,9.66,0.23,16.0625,1.875,-11.25,1745522112.1659436
88,0.003272492347489368,-0.002181661564992912,-0.001090830782496456,0.38,9.63,0.22,19.0,1.875,-12.0625,1745522112.1873403
89,0.002181661564992912,0.0,0.002181661564992912,0.39,9.65,0.23,19.0,1.875,-12.0625,1745522112.207597
90,0.002181661564992912,-0.001090830782496456,0.001090830782496456,0.39,9.67,0.23,16.75,1.0625,-9.6875,1745522112.2275429
91,0.002181661564992912,0.002181661564992912,0.001090830782496456,0.39,9.63,0.2,16.75,1.0625,-9.6875,1745522112.2474577
92,0.002181661564992912,0.0,0.0,0.39,9.66,0.25,18.25,1.875,-11.6875,1745522112.2667751
93,0.001090830782496456,-0.001090830782496456,0.002181661564992912,0.4,9.64,0.23,18.25,1.875,-11.6875,1745522112.2875683
94,0.001090830782496456,-0.001090830782496456,0.002181661564992912,0.41000000000000003,9.68,0.19,18.25,1.875,-11.6875,1745522112.3076944
95,0.002181661564992912,0.0,-0.001090830782496456,0.4,9.66,0.22,16.0625,2.1875,-11.6875,1745522112.3275783
96,0.001090830782496456,-0.001090830782496456,-0.002181661564992912,0.41000000000000003,9.64,0.2,16.0625,2.1875,-11.6875,1745522112.347541
97,0.002181661564992912,-0.003272492347489368,0.002181661564992912,0.38,9.63,0.22,18.25,2.1875,-13.6875,1745522112.3666768
98,0.003272492347489368,-0.001090830782496456,0.001090830782496456,0.4,9.63,0.22,18.25,2.1875,-13.6875,1745522112.3876247
99,0.002181661564992912,-0.001090830782496456,0.0,0.4,9.67,0.18,18.25,2.1875,-13.6875,1745522112.407755
100,0.001090830782496456,0.002181661564992912,0.0,0.39,9.61,0.22,17.1875,1.875,-9.25,1745522112.427766
101,0.003272492347489368,0.0,-0.001090830782496456,0.39,9.65,0.24,17.1875,1.875,-9.25,1745522112.4477236
102,0.001090830782496456,0.001090830782496456,-0.002181661564992912,0.35000000000000003,9.620000000000001,0.22,18.25,1.875,-11.6875,1745522112.4672763
103,0.001090830782496456,0.002181661564992912,0.0,0.39,9.68,0.21,18.25,1.875,-11.6875,1745522112.4877768
104,0.0,0.003272492347489368,0.0,0.41000000000000003,9.66,0.21,18.25,1.875,-11.6875,1745522112.507776
105,0.001090830782496456,0.0,0.002181661564992912,0.38,9.66,0.21,15.6875,1.0625,-11.6875,1745522112.5293117
106,0.003272492347489368,0.0,0.001090830782496456,0.37,9.63,0.23,15.6875,1.0625,-11.6875,1745522112.5493083
107,0.003272492347489368,0.002181661564992912,0.002181661564992912,0.39,9.620000000000001,0.29,18.5625,2.5625,-12.0625,1745522112.569721
108,0.019634954084936207,-0.00545415391248228,-0.00545415391248228,0.5700000000000001,9.72,0.26,18.5625,2.5625,-12.0625,1745522112.5894177
109,-0.020725784867432664,-0.003272492347489368,0.039269908169872414,0.62,9.96,0.34,18.5625,2.5625,-12.0625,1745522112.6096642
110,0.011999138607461015,0.00545415391248228,-0.025089107997418487,0.11,9.31,0.06,16.375,1.875,-11.6875,1745522112.6295397
111,0.008726646259971648,0.001090830782496456,-0.008726646259971648,0.32,9.59,0.22,16.375,1.875,-11.6875,1745522112.6494942
112,0.00545415391248228,-0.0719948316447661,-0.01090830782496456,0.5,9.66,-0.01,17.875,1.5,-12.0625,1745522112.6695144
113,0.016362461737446838,0.044724062082354694,-0.03599741582238305,0.2,9.290000000000001,-0.01,17.875,1.5,-12.0625,1745522112.68941
114,0.00545415391248228,0.09053895494720585,0.00545415391248228,0.37,9.700000000000001,0.34,17.875,1.5,-12.0625,1745522112.7096887
115,-0.002181661564992912,-0.002181661564992912,0.022907446432425576,0.32,9.53,0.17,15.6875,1.75,-11.25,1745522112.7295392
116,-0.00545415391248228,-0.017453292519943295,0.016362461737446838,0.52,9.700000000000001,0.09,15.6875,1.75,-11.25,1745522112.749565
117,-0.003272492347489368,-0.07744898555724837,0.0,0.41000000000000003,9.620000000000001,0.11,18.5625,1.75,-12.5,1745522112.7700834
118,-0.014180800172453928,-0.061086523819801536,0.01090830782496456,0.64,9.73,-0.17,18.5625,1.75,-12.5,1745522112.7899232
119,0.013089969389957472,-0.10035643198967395,-0.026179938779914945,0.55,9.620000000000001,-0.37,18.5625,1.75,-12.5,1745522112.8099813
120,0.001090830782496456,-0.0818123086872342,-0.001090830782496456,0.14,9.67,0.25,16.0625,1.375,-9.6875,1745522112.831321
121,-0.002181661564992912,-0.06872233929727672,0.004363323129985824,0.04,9.71,1.06,16.0625,1.375,-9.6875,1745522112.8515155
122,0.00545415391248228,-0.00545415391248228,-0.003272492347489368,0.5,9.77,0.22,17.1875,1.0,-12.0625,1745522112.8719673
123,-0.022907446432425576,0.001090830782496456,0.04254240051736178,0.63,9.94,0.34,17.1875,1.0,-12.0625,1745522112.8912032
124,-0.001090830782496456,0.003272492347489368,0.001090830782496456,0.29,9.540000000000001,0.16,17.1875,1.0,-12.0625,1745522112.9103951
125,0.009817477042468103,0.003272492347489368,-0.018544123302439753,0.24,9.49,0.12,15.6875,-0.0625,-10.0625,1745522112.9317396
126,0.0,0.001090830782496456,0.004363323129985824,0.52,9.790000000000001,0.31,15.6875,-0.0625,-10.0625,1745522112.9514847
127,0.003272492347489368,-0.002181661564992912,0.001090830782496456,0.55,9.85,0.32,18.25,0.6875,-13.1875,1745522112.9719
128,0.008726646259971648,0.02181661564992912,-0.014180800172453928,0.29,9.52,0.23,18.25,0.6875,-13.1875,1745522112.9909089
129,0.00545415391248228,0.03490658503988659,-0.006544984694978736,0.34,9.71,0.17,18.25,0.6875,-13.1875,1745522113.0109324
130,0.001090830782496456,0.025089107997418487,0.008726646259971648,0.37,9.63,0.19,16.75,-0.0625,-10.75,1745522113.0327983
131,-0.006544984694978736,0.026179938779914945,0.015271630954950384,0.43,9.59,0.22,16.75,-0.0625,-10.75,1745522113.0527258
132,-0.006544984694978736,0.022907446432425576,0.014180800172453928,0.19,9.57,0.31,17.5,0.6875,-11.25,1745522113.0711977
133,-0.001090830782496456,0.13853550937704992,0.016362461737446838,0.4,9.59,0.35000000000000003,17.5,0.6875,-11.25,1745522113.0917802
134,-0.013089969389957472,0.18980455615438332,0.031634092692397225,0.46,9.68,0.26,17.5,0.6875,-11.25,1745522113.1111896
135,-0.003272492347489368,0.19416787928436915,0.01090830782496456,0.5700000000000001,9.76,0.21,16.0625,1.0625,-10.75,1745522113.1319184
136,0.028361600344907856,0.16907877128695067,-0.03490658503988659,0.64,9.6,0.06,16.0625,1.0625,-10.75,1745522113.153265
137,0.015271630954950384,0.032724923474893676,-0.022907446432425576,0.66,9.72,-0.01,18.5625,2.1875,-11.6875,1745522113.1715693
138,-0.009817477042468103,-0.0719948316447661,0.016362461737446838,0.74,9.68,0.25,18.5625,2.1875,-11.6875,1745522113.1927183
139,-0.019634954084936207,-0.10035643198967395,0.019634954084936207,0.3,9.65,0.47000000000000003,18.5625,2.1875,-11.6875,1745522113.2115796
140,-0.015271630954950384,-0.004363323129985824,0.016362461737446838,0.4,9.59,0.33,16.375,0.375,-10.0625,1745522113.2353244
141,-0.026179938779914945,0.015271630954950384,0.030543261909900768,0.58,9.75,0.22,16.375,0.375,-10.0625,1745522113.2543433
142,-0.006544984694978736,0.003272492347489368,-0.006544984694978736,0.51,9.63,0.39,19.25,0.375,-9.25,1745522113.2747936
143,-0.03490658503988659,0.00545415391248228,0.015271630954950384,0.41000000000000003,9.68,0.13,19.25,0.375,-9.25,1745522113.2939403
144,-0.11344640137963143,-0.002181661564992912,-0.04908738521234052,0.13,9.72,0.08,19.25,0.375,-9.25,1745522113.3119376
145,-0.1090830782496456,0.031634092692397225,-0.10035643198967395,0.03,9.76,0.4,17.1875,-0.6875,-10.5,1745522113.33547
146,-0.1308996938995747,0.07744898555724837,-0.07308566242726255,0.21,9.68,0.33,17.1875,-0.6875,-10.5,1745522113.3554654
147,-0.3327033886614191,0.08290313946973066,-0.07635815477475191,0.62,9.950000000000001,0.13,20.375,-2.0625,-10.0625,1745522113.3723207
148,-0.6610434541928523,0.04363323129985824,-0.061086523819801536,0.5700000000000001,9.620000000000001,0.03,20.375,-2.0625,-10.0625,1745522113.3952162
149,-0.9413869652944415,0.09272061651219876,0.1341721862470641,0.4,9.36,0.91,20.375,-2.0625,-10.0625,1745522113.4123461
150,-1.0199267816341864,0.06981317007977318,0.27379852640661045,0.1,9.48,1.34,18.5625,-3.5625,-8.875,1745522113.436106
151,-0.9424777960769379,0.017453292519943295,0.11453723216212788,-0.29,9.51,0.9,18.5625,-3.5625,-8.875,1745522113.4560182
152,-0.9490227807719167,0.17889624832941878,0.06326818538479445,0.11,9.85,1.1300000000000001,19.6875,-3.5625,-9.6875,1745522113.4730453
153,-0.9348419805994628,0.2683443724941282,0.21707532571679475,0.52,10.19,1.19,19.6875,-3.5625,-9.6875,1745522113.495577
154,-0.7886706557449377,0.2923426497090502,0.5225079448158024,1.44,11.66,1.6400000000000001,19.6875,-3.5625,-9.6875,1745522113.512703
155,-0.385063266221249,0.23343778745424157,0.7264933011426397,1.07,11.5,1.06,16.0625,-4.25,-11.6875,1745522113.5361521
156,-0.15926129424448257,0.24980024919168842,0.6664976081053346,-0.02,10.81,1.52,16.0625,-4.25,-11.6875,1745522113.5560439
157,-0.11017390903214205,0.33597588100890846,0.46142142099600086,0.47000000000000003,10.38,1.57,14.5625,-5.0,-13.1875,1745522113.57308
158,-0.17671458676442586,0.3436116964863836,0.39706240482870997,0.9500000000000001,10.13,1.5,14.5625,-5.0,-13.1875,1745522113.5958734
159,-0.2301652951067522,0.346884188833873,0.6479534848028948,1.53,9.83,1.8,14.5625,-5.0,-13.1875,1745522113.613082
160,-0.3174317577064687,0.2716168648416175,0.8530296719122286,1.54,9.39,1.9000000000000001,2.5625,-7.5625,-12.5,1745522113.6364584
161,-0.4886921905584123,0.28034351110158917,0.9533861039019025,0.76,8.86,2.05,2.5625,-7.5625,-12.5,1745522113.6561007
162,-0.6861325621902709,0.4341506514335895,1.0461067204141012,0.55,8.69,2.0,-5.0,-8.5625,-16.0,1745522113.6734927
163,-0.9053895494720584,0.5094179754258449,0.9708393964218458,1.78,9.38,1.8900000000000001,-5.0,-8.5625,-16.0,1745522113.6958942
164,-0.842121364087264,0.48978302134090873,1.036289243371633,1.4000000000000001,9.26,2.22,-5.0,-8.5625,-16.0,1745522113.7134993
165,-0.8388488717397746,0.5006913291658733,1.2370021073509812,2.11,8.86,1.8900000000000001,-12.75,-10.5,-16.375,1745522113.7361705
166,-0.8704829644321719,0.5017821599483697,1.4388058021128254,2.41,8.44,2.77,-12.75,-10.5,-16.375,1745522113.7562492
167,-0.8290313946973066,0.4625122517784973,1.327541062298187,2.23,7.890000000000001,2.71,-15.0,-10.0625,-21.5,1745522113.7741756
168,-1.0395617357191225,0.38942658935123475,0.9435686268594344,2.7,8.23,2.99,-15.0,-10.0625,-21.5,1745522113.795991
169,-1.1988230299636051,0.37960911230876665,0.7221299780126539,2.9,8.33,3.02,-15.0,-10.0625,-21.5,1745522113.8140793
170,-1.2697270308258748,0.3174317577064687,0.7744898555724837,2.89,8.5,3.25,-21.5625,-10.5,-21.0625,1745522113.8364959
171,-1.3319043854281727,0.2814343418840856,1.1388273369263,3.19,8.77,3.7,-21.5625,-10.5,-21.0625,1745522113.8565397
172,-1.2293662918735058,0.31306843457648287,1.1955505376161157,3.09,8.66,3.75,-21.5,-8.25,-24.5625,1745522113.8747497
173,-1.1126473981463851,0.30543261909900765,0.9937468428542714,2.98,7.96,3.75,-21.5,-8.25,-24.5625,1745522113.8963478
174,-1.074468320759009,0.38069994309126315,0.8770279491271507,3.02,7.86,3.89,-24.0625,-6.1875,-25.375,1745522113.9145296
175,-1.0711958284115197,0.47123889803846897,0.9817477042468103,1.3800000000000001,7.16,4.54,-24.0625,-6.1875,-25.375,1745522113.9366715
176,-1.0875582901489667,0.7712173632249943,1.4486232791552935,2.79,6.640000000000001,5.47,-24.0625,-6.1875,-25.375,1745522113.9567506
177,-1.2435470920459597,0.918479518862016,1.2359112765684845,4.87,6.75,5.4,-23.1875,-3.6875,-28.875,1745522113.975123
178,-1.337358539340655,0.5530512067257032,0.6141377305455047,4.51,7.24,5.66,-23.1875,-3.6875,-28.875,1745522113.9963126
179,-1.3744467859455345,0.40578905108868163,0.5585053606381855,4.9,7.48,5.55,-25.75,-0.375,-27.75,1745522114.0148551
180,-1.3089969389957472,0.2792526803190927,0.7941248096574199,4.22,7.8,5.34,-25.75,-0.375,-27.75,1745522114.037369
181,-1.1311915214488248,0.3425208657038872,0.940296134511945,3.5100000000000002,7.19,5.73,-25.75,-0.375,-27.75,1745522114.0573127
182,-1.040652566501619,0.42978732830360367,1.0842857978014773,2.94,5.04,5.94,-22.75,2.0625,-30.75,1745522114.0769389
183,-1.3057244466482578,0.8235772407848243,1.0701049976290233,3.65,4.91,6.29,-22.75,2.0625,-30.75,1745522114.0970845
184,-1.4420782944603148,0.8573929950422144,0.9381144729469522,4.28,5.62,6.96,-25.375,4.875,-30.375,1745522114.1166756
185,-1.5140731261050808,0.7952156404399164,0.6970408700152354,5.34,5.86,6.75,-25.375,4.875,-30.375,1745522114.1388712
186,-1.4398966328953218,0.6021385919380436,0.7766715171374766,4.28,4.88,7.24,-25.375,4.875,-30.375,1745522114.1575577
187,-1.4704398948052226,0.6065019150680295,1.1388273369263,3.87,4.62,7.25,-21.75,8.1875,-32.75,1745522114.1773481
188,-1.5751596499248823,0.7232208087951503,1.2926344772583003,3.2,5.63,7.24,-21.75,8.1875,-32.75,1745522114.1972482
189,-1.5184364492350666,0.7723081940074908,1.2620912153483996,4.71,6.05,7.58,-22.75,10.6875,-30.75,1745522114.217132
190,-1.0733774899765127,0.5443245604657315,0.41233403578366035,4.75,5.5,7.41,-22.75,10.6875,-30.75,1745522114.2376435
191,-0.9010262263420726,0.44724062082354693,0.3785182815262702,4.34,4.47,7.74,-22.75,10.6875,-30.75,1745522114.257903
192,-0.9097528726020443,0.43196898986859655,0.6512259771503842,4.95,5.08,7.68,-20.5,14.375,-34.75,1745522114.2774372
193,-0.6741334235828098,0.284706834231575,0.6566801310628665,4.14,4.69,7.63,-20.5,14.375,-34.75,1745522114.2973344
194,-0.5268712679457882,0.3021601267515183,0.6217735460229799,2.97,3.2800000000000002,7.92,-21.25,15.75,-32.375,1745522114.3173323
195,-0.6305001922829515,0.4821472058634335,0.7603090554000298,4.42,3.46,8.06,-21.25,15.75,-32.375,1745522114.338655
196,-0.5672320068981571,0.28361600344907856,0.4079707126536745,5.28,4.01,8.040000000000001,-21.25,15.75,-32.375,1745522114.3576055
197,-0.3523383427463553,-0.0272707695624114,0.04036073895236887,4.24,3.45,8.22,-18.375,17.875,-35.1875,1745522114.3780527
198,-0.29888763440402893,-0.14835298641951802,-0.2792526803190927,2.48,1.76,8.33,-18.375,17.875,-35.1875,1745522114.3982642
199,-0.44724062082354693,-0.018544123302439753,-0.4243331743911214,2.68,2.27,8.14,-19.875,19.6875,-32.6875,1745522114.4177628
200,-0.43524148221608594,0.11999138607461016,-0.36979163526629855,4.29,3.15,7.3100000000000005,-19.875,19.6875,-32.6875,1745522114.439311
201,-0.37960911230876665,0.11235557059713497,-0.43196898986859655,4.8500000000000005,3.2600000000000002,7.17,-19.875,19.6875,-32.6875,1745522114.4579325
202,-0.35452000431134817,-0.015271630954950384,-0.6414085001079161,4.64,3.49,7.69,-19.5,20.375,-34.25,1745522114.4791777
203,-0.1832595714594046,-0.14180800172453928,-0.8268497331323136,4.45,3.54,7.95,-19.5,20.375,-34.25,1745522114.4989252
204,0.12435470920459599,-0.13526301702956053,-0.6566801310628665,3.42,3.36,8.2,-20.5,20.0625,-32.6875,1745522114.5192435
205,0.34033920413889424,-0.061086523819801536,-0.45814892864851153,3.69,3.17,7.83,-20.5,20.0625,-32.6875,1745522114.5401232
206,0.3741549583962844,-0.1265363707695889,-0.7374016089676042,4.62,3.88,7.930000000000001,-20.5,20.0625,-32.6875,1745522114.5583425
207,0.4799655442984406,-0.37306412761378793,-1.4148075248979033,5.21,4.39,7.75,-19.5,20.0625,-35.0625,1745522114.5799463
208,0.6032294227205401,-0.6326818538479445,-2.040944394050869,4.39,5.19,7.92,-19.5,20.0625,-35.0625,1745522114.5999432
209,0.9370236421644557,-0.5388704065532492,-2.1325741797805713,3.86,5.0600000000000005,8.26,-22.0,18.25,-31.875,1745522114.6184387
