Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
570,0.013089969389957472,-0.03381575425739013,-0.01090830782496456,5.76,-4.23,6.5600000000000005,-22.0,39.75,2.75,1745904753.1293945
571,-0.002181661564992912,-0.020725784867432664,-0.007635815477475192,5.7700000000000005,-4.2700000000000005,6.44,-22.0,39.75,2.75,1745904753.146807
572,-0.05345070834232634,0.0272707695624114,0.00545415391248228,5.72,-4.32,6.47,-20.875,39.375,3.5625,1745904753.1691048
573,-0.07744898555724837,0.04690572364734761,0.018544123302439753,5.65,-4.41,6.54,-20.875,39.375,3.5625,1745904753.1896057
574,-0.055632369907319255,0.016362461737446838,-0.00545415391248228,5.63,-4.49,6.65,-19.75,39.75,3.5625,1745904753.2074404
575,-0.00545415391248228,-0.032724923474893676,-0.002181661564992912,5.65,-4.53,6.57,-19.75,39.75,3.5625,1745904753.2294834
576,0.00545415391248228,-0.03490658503988659,0.004363323129985824,5.67,-4.5200000000000005,6.46,-19.75,39.75,3.5625,1745904753.24711
577,-0.009817477042468103,-0.014180800172453928,0.017453292519943295,5.68,-4.5,6.45,-20.875,40.0625,4.0,1745904753.2695334
578,-0.011999138607461015,-0.004363323129985824,0.02181661564992912,5.69,-4.47,6.5,-20.875,40.0625,4.0,1745904753.2895973
579,0.016362461737446838,-0.022907446432425576,0.03599741582238305,5.72,-4.45,6.5200000000000005,-20.875,39.375,2.75,1745904753.3077686
580,0.03490658503988659,-0.04254240051736178,0.008726646259971648,5.8,-4.3100000000000005,6.53,-20.875,39.375,2.75,1745904753.32949
581,0.037088246604879506,-0.06217735460229799,-0.022907446432425576,5.78,-4.2700000000000005,6.55,-20.875,39.375,2.75,1745904753.347694
582,0.02945243112740431,-0.06872233929727672,-0.025089107997418487,5.91,-4.22,6.5200000000000005,-20.5,39.75,4.0,1745904753.3696256
583,0.004363323129985824,-0.05235987755982989,-0.002181661564992912,5.86,-4.26,6.46,-20.5,39.75,4.0,1745904753.3898838
584,-0.032724923474893676,-0.009817477042468103,0.022907446432425576,5.86,-4.26,6.49,-21.1875,39.75,3.5625,1745904753.4082015
585,-0.050178215994836975,0.020725784867432664,-0.00545415391248228,5.86,-4.3500000000000005,6.640000000000001,-21.1875,39.75,3.5625,1745904753.4297698
586,-0.0272707695624114,0.011999138607461015,-0.030543261909900768,5.8500000000000005,-4.34,6.640000000000001,-21.1875,39.375,4.75,1745904753.4489632
587,0.002181661564992912,-0.003272492347489368,-0.01090830782496456,5.8500000000000005,-4.3500000000000005,6.5200000000000005,-21.1875,39.375,4.75,1745904753.4697165
588,-0.00545415391248228,0.002181661564992912,-0.02399827721492203,5.75,-4.4,6.51,-21.1875,39.375,4.75,1745904753.4899263
589,-0.03490658503988659,0.02945243112740431,0.014180800172453928,5.76,-4.41,6.51,-21.1875,39.375,3.1875,1745904753.5085168
590,-0.05999569303730508,0.04363323129985824,0.039269908169872414,5.75,-4.38,6.59,-21.1875,39.375,3.1875,1745904753.5297234
591,-0.03599741582238305,0.020725784867432664,0.001090830782496456,5.73,-4.43,6.59,-21.1875,39.75,4.375,1745904753.5489674
592,0.013089969389957472,-0.007635815477475192,-0.04036073895236887,5.73,-4.41,6.5,-21.1875,39.75,4.375,1745904753.5698485
593,0.044724062082354694,-0.014180800172453928,-0.02181661564992912,5.71,-4.39,6.43,-21.1875,39.75,4.375,1745904753.5900087
594,0.011999138607461015,0.017453292519943295,0.016362461737446838,5.66,-4.37,6.46,-20.5,39.0625,4.375,1745904753.6102324
595,-0.03599741582238305,0.031634092692397225,0.016362461737446838,5.66,-4.37,6.6000000000000005,-20.5,39.0625,4.375,1745904753.629856
596,-0.037088246604879506,0.006544984694978736,0.006544984694978736,5.7,-4.38,6.55,-21.1875,39.75,3.5625,1745904753.6486092
597,-0.013089969389957472,-0.02399827721492203,-0.017453292519943295,5.78,-4.39,6.5200000000000005,-21.1875,39.75,3.5625,1745904753.669871
598,0.032724923474893676,-0.04908738521234052,-0.026179938779914945,5.8500000000000005,-4.45,6.5600000000000005,-21.1875,39.75,3.5625,1745904753.6900856
599,0.04799655442984406,-0.05235987755982989,0.022907446432425576,5.86,-4.38,6.5,-20.5,39.75,3.1875,1745904753.7090003
600,0.017453292519943295,-0.02181661564992912,0.02399827721492203,5.89,-4.34,6.5600000000000005,-20.5,39.75,3.1875,1745904753.7299438
601,-0.008726646259971648,0.007635815477475192,-0.00545415391248228,5.8,-4.38,6.53,-21.1875,40.0625,4.375,1745904753.7499166
602,-0.001090830782496456,0.001090830782496456,0.007635815477475192,5.82,-4.3500000000000005,6.51,-21.1875,40.0625,4.375,1745904753.7699249
603,0.016362461737446838,-0.02945243112740431,0.016362461737446838,5.79,-4.29,6.37,-21.1875,40.0625,4.375,1745904753.790157
604,0.018544123302439753,-0.03381575425739013,0.031634092692397225,5.79,-4.34,6.33,-20.5,39.75,3.5625,1745904753.8093765
605,-0.011999138607461015,-0.009817477042468103,0.014180800172453928,5.72,-4.36,6.38,-20.5,39.75,3.5625,1745904753.8301148
606,-0.031634092692397225,0.003272492347489368,0.004363323129985824,5.63,-4.36,6.3100000000000005,-20.875,39.375,4.0,1745904753.8492367
607,-0.026179938779914945,-0.001090830782496456,-0.002181661564992912,5.67,-4.46,6.3100000000000005,-20.875,39.375,4.0,1745904753.869969
608,-0.014180800172453928,-0.03381575425739013,0.020725784867432664,5.86,-4.5,6.59,-20.875,39.375,4.0,1745904753.8902597
609,0.006544984694978736,-0.06763150851478027,0.028361600344907856,5.98,-4.5,6.7,-20.875,39.375,3.5625,1745904753.9097908
610,0.030543261909900768,-0.0916297857297023,-0.032724923474893676,6.04,-4.42,6.640000000000001,-20.875,39.375,3.5625,1745904753.9300795
611,0.032724923474893676,-0.07635815477475191,-0.028361600344907856,5.97,-4.43,6.42,-19.75,40.0625,4.375,1745904753.9496243
612,-0.001090830782496456,0.026179938779914945,0.05999569303730508,5.7700000000000005,-4.2700000000000005,6.29,-19.75,40.0625,4.375,1745904753.9700449
613,-0.013089969389957472,0.044724062082354694,0.04799655442984406,5.47,-4.16,6.17,-19.75,40.0625,4.375,1745904753.9902809
614,-0.0272707695624114,0.014180800172453928,0.04581489286485115,5.24,-4.15,6.09,-20.875,39.75,4.0,1745904754.010101
615,-0.08290313946973066,0.022907446432425576,0.08508480103472356,5.17,-4.4,5.64,-20.875,39.75,4.0,1745904754.0302994
616,-0.17671458676442586,-0.026179938779914945,0.11562806294462433,5.41,-4.55,6.04,-20.5,39.375,4.0,1745904754.049911
617,-0.1407171709420428,-0.210530341021816,0.0916297857297023,5.9,-4.67,6.8100000000000005,-20.5,39.375,4.0,1745904754.0702245
618,0.001090830782496456,-0.3337942194439155,0.05781403147231216,6.2700000000000005,-4.74,6.73,-20.5,39.375,4.0,1745904754.0904624
619,0.10253809355466686,-0.3010692959690218,-0.026179938779914945,6.51,-4.71,6.83,-20.5,39.375,5.1875,1745904754.1104279
620,0.14835298641951802,-0.19198621771937624,-0.05126904677733343,6.55,-4.59,6.8100000000000005,-20.5,39.375,5.1875,1745904754.1303213
621,0.0916297857297023,-0.09817477042468103,-0.008726646259971648,6.5600000000000005,-4.57,6.86,-19.375,40.0625,5.1875,1745904754.1502569
622,0.002181661564992912,-0.025089107997418487,0.037088246604879506,6.59,-4.55,6.93,-19.375,40.0625,5.1875,1745904754.1706617
623,-0.02181661564992912,0.07635815477475191,0.07526732399225546,6.640000000000001,-4.54,6.95,-19.375,40.0625,5.1875,1745904754.1905153
624,0.028361600344907856,0.16035212502697901,0.019634954084936207,6.32,-4.45,6.8100000000000005,-19.75,39.75,4.75,1745904754.2105541
625,0.09272061651219876,0.18216874067690814,0.00545415391248228,6.15,-4.33,6.71,-19.75,39.75,4.75,1745904754.2303736
626,0.09708393964218458,0.1559888018969932,0.04908738521234052,5.96,-4.14,6.68,-19.375,40.875,4.375,1745904754.250439
627,0.05126904677733343,0.1439896632895322,0.08944812416470939,5.89,-4.12,6.58,-19.375,40.875,4.375,1745904754.2706778
628,-0.025089107997418487,0.1908953869368798,0.10471975511965978,5.67,-4.2,6.33,-19.375,40.875,4.375,1745904754.2905633
629,-0.08399397025222712,0.25416357232167425,0.10362892433716332,5.36,-4.26,6.44,-21.0,40.0625,3.5625,1745904754.3117359
630,-0.08508480103472356,0.2301652951067522,0.09272061651219876,5.33,-4.26,6.57,-21.0,40.0625,3.5625,1745904754.3312478
631,-0.04581489286485115,0.12980886311707826,0.05126904677733343,5.36,-4.3500000000000005,6.41,-20.1875,39.75,3.1875,1745904754.3507423
632,-0.008726646259971648,0.04036073895236887,-0.0272707695624114,5.33,-4.43,6.3100000000000005,-20.1875,39.75,3.1875,1745904754.3707833
633,0.004363323129985824,0.001090830782496456,0.003272492347489368,5.28,-4.5,6.3,-20.1875,39.75,3.1875,1745904754.390895
634,-0.038179077387375956,0.011999138607461015,0.11453723216212788,5.32,-4.42,6.37,-19.75,39.75,4.0,1745904754.4112737
635,-0.08726646259971647,0.013089969389957472,0.037088246604879506,5.5200000000000005,-4.51,6.47,-19.75,39.75,4.0,1745904754.4310515
636,-0.0719948316447661,-0.04363323129985824,-0.08835729338221293,5.59,-4.7,6.63,-19.75,40.0625,4.0,1745904754.4510972
637,0.006544984694978736,-0.1090830782496456,-0.0272707695624114,5.5600000000000005,-4.83,6.62,-19.75,40.0625,4.0,1745904754.472488
638,0.03381575425739013,-0.1090830782496456,0.06872233929727672,5.64,-4.65,6.67,-19.75,40.0625,4.0,1745904754.4911897
639,0.017453292519943295,-0.08835729338221293,0.04036073895236887,5.65,-4.54,6.82,-20.1875,39.0625,3.1875,1745904754.5116298
640,0.014180800172453928,-0.10253809355466686,-0.03490658503988659,5.71,-4.65,6.74,-20.1875,39.0625,3.1875,1745904754.5320363
641,0.038179077387375956,-0.1090830782496456,-0.038179077387375956,5.76,-4.66,6.640000000000001,-20.875,39.375,3.5625,1745904754.5514498
642,0.0818123086872342,-0.07744898555724837,0.02945243112740431,5.68,-4.6000000000000005,6.47,-20.875,39.375,3.5625,1745904754.5724208
643,0.05235987755982989,-0.061086523819801536,0.07635815477475191,5.65,-4.47,6.57,-20.875,39.375,3.5625,1745904754.5915816
644,0.028361600344907856,-0.0719948316447661,0.05999569303730508,5.8100000000000005,-4.47,6.48,-20.875,39.75,3.5625,1745904754.6117785
645,0.044724062082354694,-0.10253809355466686,-0.019634954084936207,5.88,-4.5200000000000005,6.5200000000000005,-20.875,39.75,3.5625,1745904754.6329868
646,0.11017390903214205,-0.11671889372712078,-0.016362461737446838,5.76,-4.48,6.46,-20.875,39.0625,4.0,1745904754.65178
647,0.1265363707695889,-0.08726646259971647,0.08726646259971647,5.71,-4.36,6.33,-20.875,39.0625,4.0,1745904754.6731207
648,0.06654067773228381,-0.06544984694978735,0.07090400086226964,5.73,-4.37,6.25,-20.875,39.0625,4.0,1745904754.6918867
649,0.01090830782496456,-0.04036073895236887,-0.009817477042468103,5.78,-4.4,6.3,-20.5,39.375,4.375,1745904754.713094
650,0.06326818538479445,-0.050178215994836975,-0.02181661564992912,5.82,-4.4,6.48,-20.5,39.375,4.375,1745904754.7343473
651,0.12871803233458182,-0.10690141668465268,0.04799655442984406,5.7700000000000005,-4.25,6.3,-20.875,39.75,4.375,1745904754.7520947
652,0.11017390903214205,-0.2007128639793479,0.07853981633974483,5.74,-4.13,6.36,-20.875,39.75,4.375,1745904754.774003
653,0.04036073895236887,-0.25743606466916363,0.07526732399225546,6.33,-4.13,6.3,-20.875,39.75,4.375,1745904754.7922022
654,-0.022907446432425576,-0.24107360293171676,0.02181661564992912,5.9,-4.2,6.13,-21.5625,39.0625,4.0,1745904754.8152597
655,-0.032724923474893676,-0.13744467859455345,-0.018544123302439753,5.99,-4.3500000000000005,6.12,-21.5625,39.0625,4.0,1745904754.8348324
656,0.003272492347489368,-0.055632369907319255,-0.019634954084936207,5.95,-4.3100000000000005,6.32,-21.1875,39.375,4.375,1745904754.85245
657,0.0272707695624114,-0.06763150851478027,0.0,5.95,-4.13,6.29,-21.1875,39.375,4.375,1745904754.8751407
658,0.025089107997418487,-0.10799224746714914,-0.003272492347489368,6.0200000000000005,-4.12,6.37,-21.1875,39.375,4.375,1745904754.8925512
659,-0.006544984694978736,-0.07963064712224129,-0.06435901616729091,5.98,-4.21,6.18,-20.875,38.6875,4.375,1745904754.9140399
660,-0.08399397025222712,-0.02399827721492203,-0.038179077387375956,5.93,-4.41,5.68,-20.875,38.6875,4.375,1745904754.9360344
661,-0.18216874067690814,0.018544123302439753,0.0545415391248228,5.73,-4.47,5.86,-20.875,38.25,3.1875,1745904754.9527795
662,-0.19525871006686563,-0.04690572364734761,0.1308996938995747,5.8,-4.34,6.24,-20.875,38.25,3.1875,1745904754.9760363
663,-0.12980886311707826,-0.16144295580947549,0.21598449493429828,5.97,-4.4,6.09,-20.875,38.25,3.1875,1745904754.9928753
664,-0.08508480103472356,-0.22580197197676638,0.136353847812057,6.13,-4.29,6.26,-21.5625,38.6875,4.6875,1745904755.0158448
665,-0.0545415391248228,-0.16471544815696484,0.1407171709420428,5.71,-4.38,5.94,-21.5625,38.6875,4.6875,1745904755.036492
666,-0.20616701789183017,-0.06981317007977318,0.2999784651865254,5.76,-4.48,5.39,-20.875,39.375,4.6875,1745904755.053111
667,-0.4308781590861001,0.03381575425739013,0.3272492347489368,5.7700000000000005,-4.5600000000000005,5.5600000000000005,-20.875,39.375,4.6875,1745904755.076312
668,-0.4930555136883981,0.038179077387375956,0.24107360293171676,5.75,-4.67,5.93,-20.875,39.375,4.6875,1745904755.0932214
669,-0.38942658935123475,-0.07744898555724837,0.2617993877991494,6.0,-5.0,6.21,-21.1875,38.6875,4.6875,1745904755.116501
670,-0.3239767424014474,-0.09381144729469522,0.29561514205653955,5.7700000000000005,-4.97,5.7700000000000005,-21.1875,38.6875,4.6875,1745904755.1366007
671,-0.37742745074377376,0.04799655442984406,0.3763366199612773,5.8500000000000005,-5.17,5.33,-20.5,38.25,5.5,1745904755.1534133
672,-0.4701480672559725,0.08835729338221293,0.28579766501407144,5.96,-5.16,5.74,-20.5,38.25,5.5,1745904755.1764944
673,-0.4286964975211072,-0.004363323129985824,0.1810779098944117,5.88,-5.24,6.17,-20.5,38.25,5.5,1745904755.1935313
674,-0.32288591161895097,-0.06763150851478027,0.35015668118136234,5.8,-5.3,5.75,-20.1875,38.6875,5.875,1745904755.2165353
675,-0.358883327441334,-0.05672320068981571,0.5235987755982988,5.98,-5.25,5.72,-20.1875,38.6875,5.875,1745904755.236662
676,-0.4625122517784973,0.00545415391248228,0.41996985126113556,5.96,-5.37,5.67,-20.1875,38.1875,7.75,1745904755.2537785
677,-0.4701480672559725,0.10581058590215622,0.1538071403320003,5.88,-5.75,5.66,-20.1875,38.1875,7.75,1745904755.2765107
678,-0.3327033886614191,0.17016960206944712,0.06981317007977318,5.76,-5.71,6.01,-20.1875,38.1875,7.75,1745904755.2938683
679,-0.19416787928436915,0.13744467859455345,0.17016960206944712,5.57,-5.64,5.86,-18.5625,37.875,8.375,1745904755.3167915
680,-0.21925698728178766,0.06981317007977318,0.2923426497090502,5.39,-5.62,5.37,-18.5625,37.875,8.375,1745904755.3367743
681,-0.39269908169872414,0.016362461737446838,0.3119776037939864,5.37,-5.74,5.55,-19.0,37.875,7.875,1745904755.354115
682,-0.4625122517784973,0.030543261909900768,0.17453292519943295,5.49,-5.93,5.5,-19.0,37.875,7.875,1745904755.376701
683,-0.3534291735288517,0.07526732399225546,-0.06217735460229799,5.34,-6.1000000000000005,5.5600000000000005,-19.0,37.875,7.875,1745904755.394199
684,-0.15707963267948966,0.05126904677733343,-0.11126473981463851,5.07,-5.97,5.54,-17.875,37.1875,9.6875,1745904755.4167883
685,-0.0916297857297023,-0.05781403147231216,0.014180800172453928,5.22,-5.83,5.42,-17.875,37.1875,9.6875,1745904755.436835
686,-0.17998707911191522,-0.15707963267948966,0.06326818538479445,5.29,-5.79,5.39,-18.875,37.1875,8.75,1745904755.4546459
687,-0.2683443724941282,-0.1439896632895322,-0.09926560120717749,5.42,-6.13,5.34,-18.875,37.1875,8.75,1745904755.4767053
688,-0.23671027980173096,-0.08944812416470939,-0.17016960206944712,5.44,-6.09,5.39,-18.875,37.1875,8.75,1745904755.4947777
689,-0.1407171709420428,-0.07853981633974483,-0.04363323129985824,5.45,-5.95,5.44,-18.875,35.5625,10.0625,1745904755.5161903
690,-0.12980886311707826,-0.15817046346198613,0.11235557059713497,5.45,-5.74,5.34,-18.875,35.5625,10.0625,1745904755.5369623
691,-0.2378011105842274,-0.21380283336930536,0.22689280275926285,5.54,-5.73,5.2700000000000005,-18.5,35.875,10.5625,1745904755.5549998
692,-0.3425208657038872,-0.12762720155208535,0.13199052468207118,5.69,-6.21,5.08,-18.5,35.875,10.5625,1745904755.5769045
693,-0.38724492778624187,-0.025089107997418487,0.0719948316447661,5.69,-6.23,5.12,-18.5,35.875,10.5625,1745904755.5950506
694,-0.33052172709642613,-0.022907446432425576,0.10253809355466686,5.57,-6.26,5.0600000000000005,-17.6875,35.1875,11.375,1745904755.6169527
695,-0.27052603405912107,-0.09272061651219876,0.17235126363444003,5.55,-6.29,5.0,-17.6875,35.1875,11.375,1745904755.6370504
696,-0.272707695624114,-0.12326387842209953,0.2454369260617026,5.51,-6.3100000000000005,4.95,-18.0625,34.875,11.0625,1745904755.6553712
697,-0.32834006553143325,-0.06654067773228381,0.26398104936414235,5.36,-6.42,4.79,-18.0625,34.875,11.0625,1745904755.676897
698,-0.4188790204786391,-0.03381575425739013,0.27598018797160334,5.25,-6.62,4.65,-18.0625,33.75,13.0625,1745904755.6953855
699,-0.45487643630102215,-0.038179077387375956,0.4232423436086249,5.25,-6.66,4.93,-18.0625,33.75,13.0625,1745904755.7170951
700,-0.3937899124812206,-0.07090400086226964,0.3883357585687383,5.46,-6.74,5.12,-18.0625,33.75,13.0625,1745904755.737232
701,-0.2454369260617026,-0.1265363707695889,0.33488505022641196,5.46,-6.5600000000000005,5.18,-17.25,33.75,13.5625,1745904755.7556415
702,-0.14944381720201447,-0.14289883250703572,0.272707695624114,5.34,-6.62,4.5600000000000005,-17.25,33.75,13.5625,1745904755.777121
703,-0.20507618710933373,-0.05672320068981571,0.21707532571679475,5.34,-6.640000000000001,4.46,-17.1875,33.75,13.25,1745904755.79577
704,-0.35561083509384467,-0.019634954084936207,0.16689710972195776,5.09,-6.75,4.59,-17.1875,33.75,13.25,1745904755.817165
705,-0.4505131131710363,-0.09490227807719166,0.34579335805137656,5.07,-6.78,4.72,-17.1875,33.75,13.25,1745904755.8373077
706,-0.5225079448158024,-0.18762289458939044,0.5759586531581288,5.3100000000000005,-6.87,4.7,-17.1875,33.75,14.0625,1745904755.855985
707,-0.545415391248228,-0.14508049407202864,0.5203262832508095,5.33,-7.2,4.41,-17.1875,33.75,14.0625,1745904755.8770435
708,-0.48978302134090873,0.05235987755982989,0.4079707126536745,5.23,-7.1000000000000005,4.22,-16.375,33.0,13.75,1745904755.8961186
709,-0.4265148359561143,0.19198621771937624,0.25089107997418486,4.9,-7.19,4.25,-16.375,33.0,13.75,1745904755.9172268
710,-0.3719732968312915,0.14835298641951802,0.20398535632683726,5.0200000000000005,-7.24,4.46,-16.375,33.0,13.75,1745904755.9375865
711,-0.31306843457648287,0.0,0.2552544031041707,4.96,-7.390000000000001,4.24,-16.0625,32.5,15.875,1745904755.9563904
712,-0.2716168648416175,-0.04690572364734761,0.35124751196385884,4.65,-7.54,4.01,-16.0625,32.5,15.875,1745904755.9772413
713,-0.26725354171163174,-0.004363323129985824,0.3174317577064687,4.89,-7.7,3.9,-16.0,31.6875,15.875,1745904755.9964252
714,-0.35452000431134817,0.04254240051736178,0.05672320068981571,4.79,-7.71,4.0600000000000005,-16.0,31.6875,15.875,1745904756.0174038
715,-0.2923426497090502,0.06872233929727672,0.022907446432425576,4.8100000000000005,-7.69,4.2700000000000005,-16.0,31.6875,15.875,1745904756.037425
716,-0.10581058590215622,0.07744898555724837,-0.07090400086226964,4.59,-7.62,4.3,-15.0625,31.0,16.375,1745904756.0566902
717,0.017453292519943295,-0.10253809355466686,0.028361600344907856,4.53,-7.5,4.08,-15.0625,31.0,16.375,1745904756.0772822
718,-0.008726646259971648,-0.14726215563702155,0.10144726277217041,4.61,-7.5200000000000005,3.93,-15.875,31.0,16.0625,1745904756.0968068
719,-0.15926129424448257,-0.13526301702956053,0.24434609527920614,4.63,-7.5200000000000005,3.98,-15.875,31.0,16.0625,1745904756.1173384
720,-0.2181661564992912,-0.11017390903214205,0.17235126363444003,4.5200000000000005,-7.53,3.96,-15.875,31.0,16.0625,1745904756.1375005
721,-0.22907446432425577,-0.09926560120717749,0.11999138607461016,4.46,-7.66,3.8000000000000003,-15.375,30.0625,17.0,1745904756.1570327
722,-0.15817046346198613,-0.04036073895236887,-0.038179077387375956,4.74,-7.62,4.0,-15.375,30.0625,17.0,1745904756.1774483
723,-0.09381144729469522,-0.04799655442984406,-0.09490227807719166,4.7,-7.54,4.17,-15.375,30.5,17.0625,1745904756.1970637
724,-0.015271630954950384,-0.23452861823673804,0.04254240051736178,4.64,-7.37,3.88,-15.375,30.5,17.0625,1745904756.2175624
725,-0.16907877128695067,-0.2683443724941282,0.2912518189265537,4.74,-7.34,3.59,-15.375,30.5,17.0625,1745904756.237606
726,-0.3916082509162277,-0.1538071403320003,0.36324665057131983,4.76,-7.45,3.64,-15.6875,29.6875,16.6875,1745904756.257353
727,-0.533416252640767,-0.04036073895236887,0.2083486794568231,4.96,-7.74,3.49,-15.6875,29.6875,16.6875,1745904756.2774363
728,-0.45487643630102215,0.013089969389957472,0.04908738521234052,4.8500000000000005,-7.94,3.61,-14.875,30.375,18.375,1745904756.2973893
729,-0.2792526803190927,-0.002181661564992912,-0.019634954084936207,4.5,-7.92,3.48,-14.875,30.375,18.375,1745904756.3176715
730,-0.17780541754692233,-0.017453292519943295,0.18871372537188688,4.64,-7.8100000000000005,3.42,-14.875,30.375,18.375,1745904756.3376517
731,-0.16580627893946132,0.014180800172453928,0.2203478180642841,4.7700000000000005,-7.7700000000000005,3.48,-15.25,29.5625,20.375,1745904756.3574872
732,-0.1908953869368798,0.0272707695624114,0.04363323129985824,4.7700000000000005,-7.84,3.47,-15.25,29.5625,20.375,1745904756.3775218
733,-0.22362031041177347,-0.022907446432425576,-0.1090830782496456,4.5200000000000005,-7.71,3.3000000000000003,-14.1875,30.0,19.875,1745904756.3975754
734,-0.30870511144649704,-0.13199052468207118,0.016362461737446838,4.29,-7.7,3.25,-14.1875,30.0,19.875,1745904756.4178905
735,-0.40251655874119224,-0.18435040224190105,0.3839724354387525,4.57,-7.8,3.16,-14.1875,30.0,19.875,1745904756.437769
736,-0.4559672670835186,-0.12871803233458182,0.4406956361285682,4.89,-8.02,2.97,-15.6875,29.5625,20.375,1745904756.4578068
737,-0.36979163526629855,0.02399827721492203,0.10799224746714914,4.88,-8.21,3.21,-15.6875,29.5625,20.375,1745904756.4784913
738,-0.08399397025222712,0.10253809355466686,-0.2683443724941282,4.3500000000000005,-8.05,3.45,-14.875,28.875,20.0,1745904756.4978964
739,0.18762289458939044,0.08072147790473774,-0.21707532571679475,4.64,-8.0,3.11,-14.875,28.875,20.0,1745904756.5186195
740,0.18980455615438332,0.04363323129985824,-0.13526301702956053,4.65,-7.84,3.0300000000000002,-14.875,28.875,20.0,1745904756.5381093
741,0.11780972450961724,0.03599741582238305,-0.09272061651219876,4.78,-7.76,3.25,-14.5,29.25,21.5,1745904756.5584269
742,0.07308566242726255,0.04363323129985824,-0.13308135546456762,4.65,-7.75,3.35,-14.5,29.25,21.5,1745904756.5781798
743,0.055632369907319255,0.08508480103472356,-0.07417649320975901,4.6000000000000005,-7.88,3.17,-14.875,28.5625,19.1875,1745904756.5982497
744,0.008726646259971648,0.11780972450961724,-0.0545415391248228,4.5200000000000005,-8.0,3.14,-14.875,28.5625,19.1875,1745904756.6185894
745,0.04690572364734761,0.136353847812057,-0.018544123302439753,4.64,-8.09,3.38,-14.875,28.5625,19.1875,1745904756.63845
746,0.12435470920459599,0.1265363707695889,-0.07308566242726255,4.6000000000000005,-7.8500000000000005,3.36,-15.6875,28.875,19.1875,1745904756.6584911
747,0.11126473981463851,0.0818123086872342,-0.16689710972195776,4.5200000000000005,-7.73,3.35,-15.6875,28.875,19.1875,1745904756.6792965
748,0.04581489286485115,0.05672320068981571,-0.15271630954950383,4.45,-7.7700000000000005,3.2600000000000002,-15.1875,28.875,20.0,1745904756.6985867
749,0.009817477042468103,0.03381575425739013,-0.019634954084936207,4.6000000000000005,-7.82,3.33,-15.1875,28.875,20.0,1745904756.7191796
750,0.028361600344907856,-0.011999138607461015,-0.044724062082354694,4.73,-7.78,3.58,-15.1875,28.875,20.0,1745904756.7388072
751,0.07635815477475191,-0.044724062082354694,-0.12871803233458182,4.79,-7.72,3.47,-15.5625,28.875,19.5625,1745904756.760361
752,0.07417649320975901,-0.008726646259971648,-0.136353847812057,4.8100000000000005,-7.79,3.25,-15.5625,28.875,19.5625,1745904756.7802205
753,0.050178215994836975,0.04908738521234052,-0.05126904677733343,4.63,-7.79,3.46,-15.5625,28.5625,20.5,1745904756.7989361
